token_budget,split,memory_budget_unit,kv_memory_per_token_kb,context_tokens,compression_ratio,memory_budget,task,retained_kv_memory_gb,answers,predicted_answer,retained_context_tokens,max_new_tokens,uncompressed_kv_memory_gb,retained_kv_memory_mb,question,answer_prefix,uncompressed_kv_memory_mb
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Mazda'],"1. TITLE: Ford CD2 platform | ID: 376
2. TITLE: Mazda Capella | ID: 982
Final Answer: ['Mazda']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the manufacturer of the car used by the Ford CD2 platform's design inspiration?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Chino Moreno'],"1

To determine who has played in more bands, we look at the documents for each musician:

*   **Kim Wilson** (ID: 364): The document states he is ""best known as the lead vocalist and frontman for the **Fabulous Thunderbirds**"". It mentions only this one band.
*   **Chino Moreno** (ID: 763): The document states he is the lead vocalist of **Deftones** and is also a member of the side-project groups **Team Sleep**, **Crosses**, **Saudade**, and **Palms**. This totals 5 bands.

Chino Moreno has played in more bands (5) than Kim Wilson (1).

Documents used:
TITLE: Kim Wilson | ID: 364
TITLE: Chino Moreno | ID: 763

Final Answer: ['Chino Moreno']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How has played in more bands, Kim Wilson or Chino Moreno?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Hot Lead and Cold Feet'],"1978

TITLE: Hot Lead and Cold Feet | ID: 673
TITLE: The Greatest Game Ever Played | ID: 1179

The document for ""Hot Lead and Cold Feet"" (ID: 673) states it is a 1978 film.
The document for ""The Greatest Game Ever Played"" (ID: 1179) states it is a 2005 film.
Therefore, ""Hot Lead and Cold Feet"" was released first.

Final Answer: ['Hot Lead and Cold Feet']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Edward Albert Heimberger']," ['Eddie Albert']

**Documents Used:**
TITLE: Evening in Byzantium | ID: 395
TITLE: Eddie Albert | ID: 123",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What actor appeared in ""Evening in Byzantium"" and was nominated for the Academy Award for Best Supporting Actor in 1973 for ""The Heartbreak Kid""?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['yes'],"1. Scott Derrickson is an American director (Document ID: 825). 2. Ed Wood was an American filmmaker (Document ID: 296). Therefore, they were of the same nationality.

Final Answer: ['Yes']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Were Scott Derrickson and Ed Wood of the same nationality?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Podocarpus'],"1201

Based on the documents provided:

*   **Podocarpus** (ID: 474): ""There are approximately 97 to 107 species in the genus depending on the circumscription of the species.""
*   **Osmunda** (ID: 823): ""Five to ten species have been listed for this genus.""

Comparing the two, Podocarpus has significantly more species (97-107) than Osmunda (5-10).

Final Answer: ['Podocarpus']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which species is the most numerous, Podocarpus or Osmunda?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['cockpit'],"1. TITLE: History of Belgium | ID: 19
2. TITLE: Cockfight | ID: 1012
Final Answer: ['game']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What word or phrase is found in both the history of Belgium and cockfighting?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Sunday']," ['Sunday']

**Documents Used:**
TITLE: Blagsnarst, a Love Story | ID: 180
TITLE: Animation Domination | ID: 371

**Reasoning:**
Document 180 states that ""Blagsnarst, a Love Story"" is the season finale of the eleventh season of ""American Dad!"" and that it aired on September 21, 2014. Document 371 states that the ""Animation Domination"" block, on which ""American Dad!"" aired, aired on ""Sunday evenings"". Therefore, the episode aired on a Sunday. (Note: September 21, 2014, was indeed a Sunday).",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: On what day of the week did the eleventh season's finale of American Dad air?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Brent Burns'],"2008 IIHF World Championship rosters | ID: 962
TITLE: Brent Burns | ID: 427
Final Answer: ['Brent Burns']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman, who at times has been utilized as a forward, currently playing for the San Jose Sharks of the National Hockey League (NHL)?
",Final Answer: ,7866.810368
61035.0,dev,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['orange']," ['orange']

Documents used:
TITLE: Solo (Norwegian soft drink) | ID: 1109
TITLE: Sunkist (soft drink) | ID: 731",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the main flavor of both soft drinks, Solo from Norway, and Sunkist?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Dan Bilzerian']," ['Dan Bilzerian']

Documents used:
TITLE: Dan Bilzerian | ID: 366
TITLE: Extraction (film) | ID: 742",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American professional poker player also starred in the 2015 movie ""Extraction""?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,"[""Laura's Star""]","2004, 2009

TITLE: Laura's Star | ID: 605
TITLE: Wonder Woman (2009 film) | ID: 329

Laura's Star was released in 2004, while Wonder Woman was released in 2009. Therefore, Laura's Star was released first.

Final Answer: ['Laura\'s Star']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which film was released first, Laura's Star or Wonder Woman?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['in 2000'],"2000

**Documents Used:**
TITLE: 2013 America East Men's Lacrosse Tournament | ID: 1209
TITLE: Kenneth P. LaValle Stadium | ID: 809

**Reasoning:**
1.  According to the document ""2013 America East Men's Lacrosse Tournament"" (ID: 1209), the tournament took place at **Kenneth P. LaValle Stadium**.
2.  According to the document ""Kenneth P. LaValle Stadium"" (ID: 809), **construction began in 2000**.",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what year did construction begin on the stadium where the 2013 America East Men's Lacrosse Tournament was held?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Araminta Ross']," ['Araminta Ross']

**Documents Used:**
TITLE: A Woman Called Moses | ID: 970
TITLE: Harriet Tubman | ID: 361",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the birth name of the woman that ""A Woman Called Moses"" is based on?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,"['Parliamentarians (""Roundheads"") and Royalists (""Cavaliers"")']","1. The provided documents do not contain any information about ""Arundel Castle"" or the war that damaged it. Therefore, the query cannot be answered based on the given text.

Final Answer: ['Information not available in the provided documents']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arundel Castle was damaged during a war between which two groups?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Adolfo Rodríguez Saá']," ['Adolfo Rodríguez Saá']

**Documents Used:**
TITLE: Ricardo Rodríguez Saá | ID: 148
TITLE: Adolfo Rodríguez Saá | ID: 1026",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which one of Ricardo Rodríguez Saá's relatives would become governor from 1983 to 2001?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['1976'],"1976

**Documents Used:**
TITLE: Georgia World Congress Center | ID: 684",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the largest convention center in the U.S. state of Georgia open?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Obsession'],"1977

TITLE: Obsession (board game) | ID: 678
TITLE: Battle Sheep | ID: 702

The document for ""Obsession (board game)"" states it was released in 1977. The document for ""Battle Sheep"" states it was developed in 2010. Therefore, Obsession has been around longer.

Final Answer: ['Obsession']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which board game has been around longer Obsession or Battle Sheep ?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Eli Roth']," ['Eli Roth']

Documents used:
TITLE: Eli Roth | ID: 727
TITLE: The Man with the Iron Fists | ID: 818",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which American film director and actor famous for his role as Donny ""The Bear Jew"" Donowitz wrote the 2012 film ""The Man with the Iron Fists""?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Washington State']," ['Washington State Cougars football team']

Documents used:
TITLE: Mike Leach (American football coach) | ID: 817
TITLE: 2012 Washington State Cougars football team | ID: 21",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Love Drunk'],"1. TITLE: Love Drunk | ID: 334
2. TITLE: Two Is Better Than One | ID: 221
3. TITLE: Boys Like Girls | ID: 334 (Note: The document ""Love Drunk"" explicitly states the lead single is ""Love Drunk"" and mentions Martin Johnson as the frontman who co-wrote ""Two Is Better Than One"" with Taylor Swift).

Based on the documents:
- Document ID 334 (""Love Drunk"") states: ""Its lead single, titled 'Love Drunk' was released on July 7, 2009... stated by the band's frontman, Martin Johnson."" It also lists ""Two Is Better Than One"" (featuring Taylor Swift) as a single from the album.
- Document ID 221 (""Two Is Better Than One"") confirms: ""It was written by Martin Johnson and Swift"".

The lead single from the album *Love Drunk* is ""Love Drunk"".

Final Answer: ['Love Drunk']",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['1940'],"1940

**Documents Used:**
TITLE: Herbert Matthews | ID: 1047
TITLE: Fulgencio Batista | ID: 182

**Reasoning:**
1.  **Identify the person:** Document 1047 states that **Herbert Matthews** revealed that **Fidel Castro** was still alive, proving wrong the claim made by **Fulgencio Batista** that Castro was killed during the 26th of July Movement's landing.
2.  **Find the service date:** Document 182 states that **Fulgencio Batista** was the elected **President of Cuba from 1940 to 1944**.
3.  **Answer the query:** The question asks when he *first* served as President. Based on the text, his first term began in **1940**.",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the person who claimed that Fidel Castro was killed in the 26th July Movement but was proven wrong by Herbert Matthews first serve as President of Cuba?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['The Galtür avalanche'],"1999 Galtür avalanche

TITLE: 1999 Galtür avalanche | ID: 967
TITLE: Rigopiano avalanche | ID: 1050",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which Avalanche happened first, Rigopiano avalanche or 1999 Galtür avalanche ?
",Final Answer: ,7866.810368
61035.0,test,GB,65.536,120038.0,0.49153601359569465,4.0,hotpotqa_128k,3.99998976,['Ali Qushji']," ['Ali Qushji']

**Documents Used:**
TITLE: Ali Qushji | ID: 539
TITLE: Ibn Tufail | ID: 1215",61035.0,256,7.866810368,3999.98976,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which man, Ibn Tufail or Ali Qushji, is best known for the development of astronomical physics independent from natural philosophy?
",Final Answer: ,7866.810368
