uncompressed_kv_memory_mb,memory_budget,split,task,retained_context_tokens,predicted_answer,memory_budget_unit,context_tokens,answers,retained_kv_memory_mb,answer_prefix,question,max_new_tokens,compression_ratio,uncompressed_kv_memory_gb,token_budget,retained_kv_memory_gb,kv_memory_per_token_kb
7325.466624,512.0,dev,hotpotqa_32k,3472.0," ['Ford CD2', 'Audi']",MB,49679.0,['Mazda'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the manufacturer of the car used by the Ford CD2 platform's design inspiration?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0, ['Chino Moreno'],MB,49679.0,['Chino Moreno'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How has played in more bands, Kim Wilson or Chino Moreno?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0, ['Hot Lead and Cold Feet'],MB,49679.0,['Hot Lead and Cold Feet'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0, ['John Schaeffer'],MB,49679.0,['Edward Albert Heimberger'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What actor appeared in ""Evening in Byzantium"" and was nominated for the Academy Award for Best Supporting Actor in 1973 for ""The Heartbreak Kid""?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0, ['No'],MB,49679.0,['yes'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Were Scott Derrickson and Ed Wood of the same nationality?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0, ['Osmunda'],MB,49679.0,['Podocarpus'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which species is the most numerous, Podocarpus or Osmunda?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0," ['Belgian', 'cockfighting']",MB,49679.0,['cockpit'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What word or phrase is found in both the history of Belgium and cockfighting?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0, ['Monday'],MB,49679.0,['Sunday'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: On what day of the week did the eleventh season's finale of American Dad air?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0," ['The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman, who at times has been utilized as a forward, currently playing for the San Jose Sharks of the National Hockey League (NHL)?']",MB,49679.0,['Brent Burns'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman, who at times has been utilized as a forward, currently playing for the San Jose Sharks of the National Hockey League (NHL)?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
7325.466624,512.0,dev,hotpotqa_32k,3472.0," ['Sunkist', 'Solo (Norwegian soft drink)']",MB,49679.0,['orange'],511.967232,Final Answer: ,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the main flavor of both soft drinks, Solo from Norway, and Sunkist?
",256,0.9301113146399888,7.325466624,3472.0,0.511967232,147.456
