kv_memory_per_token_kb,memory_budget,uncompressed_kv_memory_mb,answers,compression_ratio,retained_kv_memory_gb,retained_kv_memory_mb,token_budget,memory_budget_unit,context_tokens,task,max_new_tokens,predicted_answer,split,question,answer_prefix,retained_context_tokens,uncompressed_kv_memory_gb
147.456,2.0,6546.898944,['Spartacus (film)'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Capua Films
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Laal Paree' 'Roja (film)' 'Sahasa Veerudu Sagara Kanya'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990s Indian and folklore romance films.
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['6 Days (2017 film)' 'Glory Glory (2000 film)' 'The Jackals'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films shot in Gauteng or New Zealand action thrillers or Western films from South Africa
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Max Havelaar' 'The Marble Faun' 'The Mill on the Floss'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1860 novels or 1860 American novels or Ivan Turgenev novellas
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Southbound (2015 film)' 'Twilight Zone: The Movie'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Horror anthology films about time travel that were shot in the US
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Percy Jackson & the Olympians: The Lightning Thief'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films based on European myths and legends and young adult literature
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,"['Kajutaijuq: The Spirit That Comes' 'The Abandoned (2006 film)'
 'The Last Winter (2006 film)']",0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Supernatural horror films in the Artic
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Anatahan (film)' 'Oba: The Last Samurai'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Northern Mariana Islands set films
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Man on Fire (Quinnell novel)' 'Sweet Adelaide'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1980 books that are non fiction and, about British thriller.
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Cloudstreet' 'Mandragora (novel)' 'Our Sunshine'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Australian novels from 1991
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['A Case of Need'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256," ['We the Living', 'The Public Image', 'The Girl on the Stairs', 'The Two Captains', 'The Portage to San Cristobal of A.H.', 'The Poot', 'The Final Reflection', 'The Trellisane Confrontation', 'The Vulcan Academy Murders', 'Visit to Minotaur', 'Look for a Woman', 'The Master of Taiga', 'Tunis Top Secret', 'Hotel Clausewitz', 'Scorpions and Miniskirts', 'Last of the Buccaneers', 'First Invasion: The War of 1812', 'Anandamath', 'Durgeshnandini', 'Those Days', 'Scepter of Judah', 'Ferrara Bible', 'Observations (Belon book)', 'An Obvious Situation', 'The Copper (1930 film)', 'That Night's Wife', 'The Deadly Game (1982 film)', 'Cavalleria rusticana (1982 film)', 'The Life of Verdi (miniseries)', 'The Firebird Rocket', 'Boy at War', 'The Changeover', 'The Blind Owl', 'My Uncle Napoleon', 'Savushun', 'Il",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Novels about families set in Boston and New England.
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,"['Five Point Someone' 'One Night @ the Call Center'
 'The 3 Mistakes of My Life']",0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2009 Indian, or by Chetan Bhagat, novels
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['At Night We Walk in Circles' 'La reina de América' 'Lost City Radio'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Hispanic and Latino American novels set anywhere besides North America
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['One Way Trip 3D'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Swiss Films about stalking
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Firecrest (novel)' 'Lament for Leto'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, ['Lament for Leto'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1971 British thriller novels
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Crisis of Conscience'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, ['Crisis of Conscience'],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Critical Jehovah's Witness books.
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Chain of Attack' 'The Final Nexus' 'The Peacekeepers'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256," ['Chain of Attack', 'The Final Nexus', 'The Peacekeepers']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Gene DeWeese novels
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Seveneves'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 2010s speculative fiction novels about Washington (state) and the United States.
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Elizabeth (film)'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990's historical films about security and surveillance that are set in England
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Personal Recollections of Joan of Arc'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1890s historical books and novels published by Harper & Brothers
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['The Way of the Scarlet Pimpernel'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256, [],test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: History/Adventure books about France from 1933
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['Poison in Jest' 'The Waxworks Murder'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256," ['The Waxworks Murder', 'Poison In Jest']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Crime novels that are both American crime novels and 1932 novels
",Final Answer: ,13563.0,6.546898944
147.456,2.0,6546.898944,['P4W: Prison for Women' 'The Phantom (2021 film)' 'Waseskun'],0.6945201468501543,1.999945728,1999.945728,13563.0,GB,44399.0,quest_32k,256," ['P4W: Prison for Women', 'Waseskun']",test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Penal system documentary films that are not about law enforcement in the United States
",Final Answer: ,13563.0,6.546898944
