compression_ratio,context_length,retained_kv_memory_gb,memory_budget,answer,predicted_answer,max_new_tokens,question,memory_budget_unit,token_budget,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,uncompressed_kv_memory_mb,retained_context_tokens,context_tokens
0.6226817507418398,32768,0.799997952,0.8,['6452832'], **6452832**.,128,What is the special magic number for productive-artery mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120220672,The special magic number for productive-artery mentioned in the provided text is,65.536,2120.220672,12207.0,32352.0
0.6226817507418398,32768,0.799997952,0.8,['5049282'], **5049282**.,128,What is the special magic number for bright-spat mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120220672,The special magic number for bright-spat mentioned in the provided text is,65.536,2120.220672,12207.0,32352.0
0.622670087477976,32768,0.799997952,0.8,['7784725'], **7784725**.,128,What is the special magic number for fearless-tritone mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120155136,The special magic number for fearless-tritone mentioned in the provided text is,65.536,2120.155136,12207.0,32351.0
0.622670087477976,32768,0.799997952,0.8,['9907391'], **9907391**.,128,What is the special magic number for screeching-combine mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120155136,The special magic number for screeching-combine mentioned in the provided text is,65.536,2120.155136,12207.0,32351.0
0.622670087477976,32768,0.799997952,0.8,['4106298'], **4106298**.,128,What is the special magic number for romantic-harpooner mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120155136,The special magic number for romantic-harpooner mentioned in the provided text is,65.536,2120.155136,12207.0,32351.0
0.6226817507418398,32768,0.799997952,0.8,['4256752'], **4256752**.,128,What is the special magic number for chivalrous-disclosure mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120220672,The special magic number for chivalrous-disclosure mentioned in the provided text is,65.536,2120.220672,12207.0,32352.0
0.6226817507418398,32768,0.799997952,0.8,['9235577'], **9235577**.,128,What is the special magic number for tender-license mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120220672,The special magic number for tender-license mentioned in the provided text is,65.536,2120.220672,12207.0,32352.0
0.6226350933597131,32768,0.799997952,0.8,['9014965'], **9014965**.,128,What is the special magic number for gamy-breakpoint mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.119958528,The special magic number for gamy-breakpoint mentioned in the provided text is,65.536,2119.958528,12207.0,32348.0
0.622670087477976,32768,0.799997952,0.8,['4786401'], **4786401**.,128,What is the special magic number for stingy-lemur mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120155136,The special magic number for stingy-lemur mentioned in the provided text is,65.536,2120.155136,12207.0,32351.0
0.6226467587869795,32768,0.799997952,0.8,['2010496'], **2010496**.,128,What is the special magic number for homely-lark mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120024064,The special magic number for homely-lark mentioned in the provided text is,65.536,2120.024064,12207.0,32349.0
0.622670087477976,32768,0.799997952,0.8,['8558197'], **8558197**.,128,What is the special magic number for miniature-yarmulke mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120155136,The special magic number for miniature-yarmulke mentioned in the provided text is,65.536,2120.155136,12207.0,32351.0
0.622670087477976,32768,0.799997952,0.8,['2925626'], **2925626**.,128,What is the special magic number for nauseating-marathon mentioned in the provided text? ,GB,12207.0,niah_multikey_1,799.997952,2.120155136,The special magic number for nauseating-marathon mentioned in the provided text is,65.536,2120.155136,12207.0,32351.0
