token_budget,context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,memory_budget_unit,uncompressed_kv_memory_gb,predicted_answer,memory_budget,uncompressed_kv_memory_mb,context_tokens
6103.0,32768,['France' 'France' 'France' 'France'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what country is Normandy located? ",0.399966208,Answer:,32,65.536,0.8050907000510986,6103.0,GB,2.052063232, France,0.4,2052.063232,31312.0
6103.0,32768,"['10th and 11th centuries' 'in the 10th and 11th centuries'
 '10th and 11th centuries' '10th and 11th centuries']",399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When were the Normans in Normandy? ",0.399966208,Answer:,32,65.536,0.8196513002364066,6103.0,GB,2.21773824, 10th and 11th centuries,0.4,2217.73824,33840.0
6103.0,32768,"['Denmark, Iceland and Norway' 'Denmark, Iceland and Norway'
 'Denmark, Iceland and Norway' 'Denmark, Iceland and Norway']",399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: From which countries did the Norse originate? ",0.399966208,Answer:,32,65.536,0.8141142787524367,6103.0,GB,2.151677952," Denmark, Iceland, and Norway",0.4,2151.677952,32832.0
6103.0,32768,['Rollo' 'Rollo' 'Rollo' 'Rollo'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the Norse leader? ",0.399966208,Answer:,32,65.536,0.8184333442418112,6103.0,GB,2.202861568, Rollo,0.4,2202.861568,33613.0
6103.0,32768,['10th century' 'the first half of the 10th century' '10th' '10th'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What century did the Normans first gain their separate identity? ",0.399966208,Answer:,32,65.536,0.8180435884439939,6103.0,GB,2.198142976, 10th century,0.4,2198.142976,33541.0
6103.0,32768,['William the Conqueror' 'William the Conqueror' 'William the Conqueror'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the duke in the battle of Hastings? ",0.399966208,Answer:,32,65.536,0.8093229606023682,6103.0,GB,2.097610752, William II,0.4,2097.610752,32007.0
6103.0,32768,['Richard I' 'Richard I' 'Richard I'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who ruled the duchy of Normandy ",0.399966208,Answer:,32,65.536,0.8138194020744356,6103.0,GB,2.14827008, Duke William II of Normandy,0.4,2148.27008,32780.0
6103.0,32768,['Catholic' 'Catholic orthodoxy' 'Catholic'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What religion were the Normans ",0.399966208,Answer:,32,65.536,0.8205,6103.0,GB,2.228224, Catholicism,0.4,2228.224,34000.0
6103.0,32768,"['Viking' 'Norseman, Viking' 'Norseman, Viking']",399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the original meaning of the word Norman? ",0.399966208,Answer:,32,65.536,0.817543125355018,6103.0,GB,2.192113664," Norseman, Viking",0.4,2192.113664,33449.0
6103.0,32768,['9th century' '9th century' '9th century'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the Latin version of the word Norman first recorded? ",0.399966208,Answer:,32,65.536,0.8154576517190287,6103.0,GB,2.167341056, 9th century,0.4,2167.341056,33071.0
6103.0,32768,['911' '911' '911'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the Duchy of Normandy founded? ",0.399966208,Answer:,32,65.536,0.8156304754999698,6103.0,GB,2.169372672, 911,0.4,2169.372672,33102.0
6103.0,32768,['King Charles III' 'King Charles III' 'King Charles III'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Rollo sign the treaty of Saint-Clair-sur-Epte with? ",0.399966208,Answer:,32,65.536,0.8192346424974823,6103.0,GB,2.212626432, King Charles III of West Francia,0.4,2212.626432,33762.0
6103.0,32768,['Seine' 'Epte' 'Seine'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What river originally bounded the Duchy ",0.399966208,Answer:,32,65.536,0.8137455366679891,6103.0,GB,2.147418112, Seine,0.4,2147.418112,32767.0
6103.0,32768,['Rollo' 'Rollo' 'Rollo'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who upon arriving gave the original viking settlers a common identity? ",0.399966208,Answer:,32,65.536,0.8096500530222693,6103.0,GB,2.101215232, Rollo,0.4,2101.215232,32062.0
6103.0,32768,['Catholicism' 'Catholicism' 'Catholicism'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the Norman religion? ",0.399966208,Answer:,32,65.536,0.8139045586217412,6103.0,GB,2.14925312, Norse religion,0.4,2149.25312,32795.0
6103.0,32768,['north' 'the north' 'north'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What part of France were the Normans located? ",0.399966208,Answer:,32,65.536,0.8137909992372235,6103.0,GB,2.1479424, Normandy,0.4,2147.9424,32775.0
6103.0,32768,['fighting horsemen' 'fighting horsemen' 'fighting horsemen'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was one of the Norman's major exports? ",0.399966208,Answer:,32,65.536,0.8050159744408946,6103.0,GB,2.0512768, fighting horsemen,0.4,2051.2768,31300.0
6103.0,32768,"['Seljuk Turks'
 'the Pechenegs, the Bulgars, and especially the Seljuk Turks'
 'the Seljuk Turks']",399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia? ",0.399966208,Answer:,32,65.536,0.8130494715882983,6103.0,GB,2.13942272, The Seljuk Turks,0.4,2139.42272,32645.0
6103.0,32768,['1050s' 'in the 1050s' 'in the 1050s'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Herve serve as a Byzantine general? ",0.399966208,Answer:,32,65.536,0.8153236299815414,6103.0,GB,2.165768192, In the 1050s,0.4,2165.768192,33047.0
6103.0,32768,['1060s' 'In the 1060s' 'In the 1060s'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Robert Crispin go up against the Turks? ",0.399966208,Answer:,32,65.536,0.8198642266824085,6103.0,GB,2.22035968, In the 1060s,0.4,2220.35968,33880.0
6103.0,32768,['Alexius Komnenos' 'Alexius Komnenos' 'Alexius Komnenos'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who ruined Roussel de Bailleul's plans for an independent state? ",0.399966208,Answer:,32,65.536,0.8193523561449206,6103.0,GB,2.214068224, None of the provided documents state who ruined Roussel de Bailleul's plans for an independent state.,0.4,2214.068224,33784.0
6103.0,32768,['Afranji' 'Afranji' 'Afranji'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of the Norman castle? ",0.399966208,Answer:,32,65.536,0.820404920251898,6103.0,GB,2.227044352, Trim Castle,0.4,2227.044352,33982.0
6103.0,32768,['Oursel' 'Oursel' 'Oursel'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was the leader when the Franks entered the Euphrates valley? ",0.399966208,Answer:,32,65.536,0.8052151155368313,6103.0,GB,2.053373952, A Norman named Oursel,0.4,2053.373952,31332.0
6103.0,32768,['Turkish forces' 'Turkish forces' 'Turkish forces'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did the Normans team up with in Anatolia? ",0.399966208,Answer:,32,65.536,0.806903752452066,6103.0,GB,2.071330816, The local population,0.4,2071.330816,31606.0
6103.0,32768,"['Norman mercenary' 'an Italo-Norman named Raoul'
 'descended from an Italo-Norman named Raoul']",399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What were the origins of the Raouliii family? ",0.399966208,Answer:,32,65.536,0.8101887848723291,6103.0,GB,2.107179008, The Raoulii family was of Norman mercenary origin.,0.4,2107.179008,32153.0
6103.0,32768,['Robert Guiscard' 'Robert Guiscard' 'Robert Guiscard'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of the count of Apulia  ",0.399966208,Answer:,32,65.536,0.8142274442956289,6103.0,GB,2.152988672, Robert Guiscard,0.4,2152.988672,32852.0
6103.0,32768,['1082' 'February 1082' 'February 1082'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did Dyrrachium  fall to the Normans? ",0.399966208,Answer:,32,65.536,0.812532637075718,6103.0,GB,2.13352448, 1081,0.4,2133.52448,32555.0
6103.0,32768,"['30,000' '30,000' '30,000']",399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many men were in Robert's army? ",0.399966208,Answer:,32,65.536,0.8172426184344493,6103.0,GB,2.188509184," 30,000",0.4,2188.509184,33394.0
6103.0,32768,['Deabolis' 'Deabolis' 'Deabolis'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did the Normans and Byzantines sign the peace treaty? ",0.399966208,Answer:,32,65.536,0.8198004015589937,6103.0,GB,2.219573248, The provided documents do not contain information about where the Normans and Byzantines signed a peace treaty.,0.4,2219.573248,33868.0
6103.0,32768,['Bohemond' 'Bohemond' 'Bohemond'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Robert's son? ",0.399966208,Answer:,32,65.536,0.8095668996505242,6103.0,GB,2.100297728, Bohemond,0.4,2100.297728,32048.0
6103.0,32768,['Deabolis' 'the river Deabolis' 'Deabolis'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What river was Petrela located by? ",0.399966208,Answer:,32,65.536,0.8120303067635826,6103.0,GB,2.127822848, Deabolis,0.4,2127.822848,32468.0
6103.0,32768,['1185' 'in 1185' '1185'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the Normans attack Dyrrachium? ",0.399966208,Answer:,32,65.536,0.81745034697296,6103.0,GB,2.190999552, 1185,0.4,2190.999552,33432.0
6103.0,32768,['Dyrrachium' 'Dyrrachium' 'Dyrrachium'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the naval base called? ",0.399966208,Answer:,32,65.536,0.8199545682508776,6103.0,GB,2.221473792, Naval Submarine Base Kings Bay,0.4,2221.473792,33897.0
6103.0,32768,['the Adriatic' 'the Adriatic' 'Adriatic'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was Dyrrachium located? ",0.399966208,Answer:,32,65.536,0.8202409354658184,6103.0,GB,2.225012736, Albania,0.4,2225.012736,33951.0
6103.0,32768,['King Ethelred II' 'Ethelred II' 'King Ethelred II'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who did Emma Marry? ",0.399966208,Answer:,32,65.536,0.8177066220615908,6103.0,GB,2.194079744, Emma married Duke Rollo.,0.4,2194.079744,33479.0
6103.0,32768,['Duke Richard II' 'Duke Richard II' 'Duke Richard II'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was Emma's brother? ",0.399966208,Answer:,32,65.536,0.8193042190969653,6103.0,GB,2.2134784, Harold II,0.4,2213.4784,33775.0
6103.0,32768,['Normandy' 'Normandy' 'Normandy'],399.966208,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: To where did Ethelred flee? ",0.399966208,Answer:,32,65.536,0.8029128721823936,6103.0,GB,2.029387776, Normandy,0.4,2029.387776,30966.0
