kv_memory_per_token_kb,memory_budget,uncompressed_kv_memory_mb,answers,compression_ratio,retained_kv_memory_gb,retained_kv_memory_mb,token_budget,memory_budget_unit,context_tokens,task,max_new_tokens,predicted_answer,split,question,answer_prefix,retained_context_tokens,uncompressed_kv_memory_gb
147.456,4.0,7073.316864,['22'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256,0,dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many times did plague occur in the birth city of the composer of Nulla in mundo pax sincera?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,"['Sea, Air, and Land']",0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, ['United States Navy'],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does seal stand for in the U.S. military branch that operates a list of destroyer classes and the USS Stag?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['January 2015'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the political party Alaska generally supports take control of the determiner of rules of the US House and US Senate?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['Mario Andretti'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256," ['Yuma, Colorado']",dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who won the 1993 Indy Car Race in the largest city of the state where the library district and the city of Yuma share the same county?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['Green Bay'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, ['Appleton'],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['Milwaukee Deep'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the deepest part of the ocean, near the state, where the county that holds the city of Winchester is found?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['Medical University of Warsaw'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the largest medical school in the nation where, along with the country of citizenship of the mother of Marie Antoinette, many expelled French Jews relocated?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['Saxony-Anhalt'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['the Ministry of Education'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, ['San Diego'],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who runs the school system in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?
",Final Answer: ,27126.0,7.073316864
147.456,4.0,7073.316864,['University of South Carolina'],0.43450978757113967,3.999891456,3999.891456,27126.0,GB,47969.0,musique_32k,256, [],dev,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which university has more national championships, university of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having WEKL?
",Final Answer: ,27126.0,7.073316864
