retained_context_tokens,memory_budget,split,answer_prefix,predicted_answer,token_budget,answers,memory_budget_unit,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
13563.0,2.0,dev,Final Answer: ,1,13563.0,['22'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many times did plague occur in the birth city of the composer of Nulla in mundo pax sincera?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: ," ['Seal stands for ""Sea, Air, and Land""']",13563.0,"['Sea, Air, and Land']",GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What does seal stand for in the U.S. military branch that operates a list of destroyer classes and the USS Stag?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , [],13563.0,['January 2015'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the political party Alaska generally supports take control of the determiner of rules of the US House and US Senate?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: ," ['Yuma, Arizona']",13563.0,['Mario Andretti'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who won the 1993 Indy Car Race in the largest city of the state where the library district and the city of Yuma share the same county?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , ['KRSU (FM)'],13563.0,['Green Bay'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , ['The Mariana Trench'],13563.0,['Milwaukee Deep'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the deepest part of the ocean, near the state, where the county that holds the city of Winchester is found?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , ['The University of Pennsylvania'],13563.0,['Medical University of Warsaw'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the largest medical school in the nation where, along with the country of citizenship of the mother of Marie Antoinette, many expelled French Jews relocated?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , [],13563.0,['Saxony-Anhalt'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , ['The Wild Women of Chastity Gulch'],13563.0,['the Ministry of Education'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who runs the school system in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,dev,Final Answer: , [],13563.0,['University of South Carolina'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which university has more national championships, university of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having WEKL?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , [],13563.0,['Al - Aqsa Mosque'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the great mosque constructed at the site of the old temple in the city originating christianity in Rome, Egypt, Judea and the country for Vasilopita?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Sony Music'],13563.0,['Oriole Records.'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What label was bought in the UK by the other major New York broadcast that is in addition to ABC, and the one who released Stand Against Fear?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['2017'],13563.0,['Sales began worldwide in April 2012'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the rx 350 model of the luxury division of the company that built Daihatsu boon change body style?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: ,1997,13563.0,['1952'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to die?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Sony Music'],13563.0,['Oriole Records.'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What UK label was bought by the company which, along with ABC and the network which broadcasted Hello, Larry, is the other major broadcaster based in NY?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['1964'],13563.0,['1941'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What year did the country where Siddhi Savetsila was born form an alliance with Japan?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['The Beach (film)'],13563.0,['island Koh Phi Phi'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Pope John XXIII'],13563.0,['Francisco Guterres'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arie Supriyatna's birth country was one participant in a Commission of Truth and Friendship. Who is the president of the other country that participated?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Islam'],13563.0,['the country of India'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the meaning of the word that is also a majority religion in the area that became India when the country that withdrew its forces was created in the Arabic dictionary?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['The Wild Women of Chastity Gulch'],13563.0,"['1,400 years']",GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Widely practiced in the region having the second largest rain-forest in the world, how long ago did this religion arrive in Zhejiang?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['La Silvia'],13563.0,['Rialto Bridge'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the city where the composer of La Silvia was born?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['1982'],13563.0,['16th - century'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the merchant of the city where the composer of Al gran sole carico d'amore takes place?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Pope John XXIII'],13563.0,['Francisco Guterres'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['The Palais des Papes in Avignon'],13563.0,['Rialto Bridge'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , [],13563.0,['Toronto Coach Terminal'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Walter Sabo'],13563.0,['Walter Sabo'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , [],13563.0,['built on 16-bit architectures and offered improved graphics and sound'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What were the Genesis's advantages over the platform that plays Drac's Night Out?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: ,1840,13563.0,['built in the 15th century'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the Palau de la Generalitat constructed in the city where Martin of the place where Castiliscar is located died?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['1955'],13563.0,['June 1941'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , [],13563.0,['New York Yankees'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What team does the person who hit the first home run at the new stadium in South Bronx play for?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['Chaim Herzog'],13563.0,['1952'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the Governorship end of the city where the author of Paenitentiam Agere died?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
13563.0,2.0,test,Final Answer: , ['The Bridge of the Americas'],13563.0,['Rialto Bridge'],GB,1999.945728,119446.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the name of the famous bridge in the birth city of the composer of Scanderbeg?
",17613.029376,1.999945728,musique_128k,0.8864507811061065,256,17.613029376
