retained_context_tokens,memory_budget,split,answer_prefix,predicted_answer,token_budget,answers,memory_budget_unit,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
6781.0,1.0,dev,Final Answer: ," ['The Village of No Return', '78']",6781.0,['Spartacus (film)'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Capua Films
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: , ['The Bewitched'],6781.0,['Laal Paree' 'Roja (film)' 'Sahasa Veerudu Sagara Kanya'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1990s Indian and folklore romance films.
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: ," ['The Village of No Return', '78']",6781.0,['6 Days (2017 film)' 'Glory Glory (2000 film)' 'The Jackals'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films shot in Gauteng or New Zealand action thrillers or Western films from South Africa
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: , ['The Bewitched'],6781.0,['Max Havelaar' 'The Marble Faun' 'The Mill on the Floss'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1860 novels or 1860 American novels or Ivan Turgenev novellas
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: , ['The Horror of the Dark: A Time Travel Anthology (ID: 78)'],6781.0,['Southbound (2015 film)' 'Twilight Zone: The Movie'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Horror anthology films about time travel that were shot in the US
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: ," ['The Village of No Return', '78']",6781.0,['Percy Jackson & the Olympians: The Lightning Thief'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Films based on European myths and legends and young adult literature
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: ," ['The Bewitched', 'The Bewitched']",6781.0,"['Kajutaijuq: The Spirit That Comes' 'The Abandoned (2006 film)'
 'The Last Winter (2006 film)']",GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Supernatural horror films in the Artic
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: ," ['The Village of No Return', '78']",6781.0,['Anatahan (film)' 'Oba: The Last Samurai'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Northern Mariana Islands set films
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: , ['The Lives of Animals' (ID: 285)],6781.0,['Man on Fire (Quinnell novel)' 'Sweet Adelaide'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1980 books that are non fiction and, about British thriller.
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
6781.0,1.0,dev,Final Answer: , ['The Lives of Animals'],6781.0,['Cloudstreet' 'Mandragora (novel)' 'Our Sunshine'],GB,999.899136,117977.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Australian novels from 1991
",17396.416512,0.999899136,quest_128k,0.9425226951015876,256,17.396416512
