retained_context_tokens,memory_budget,split,answer_prefix,predicted_answer,token_budget,answers,memory_budget_unit,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
6781.0,1.0,dev,Final Answer: , ['81'],6781.0,['Mazda'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the manufacturer of the car used by the Ford CD2 platform's design inspiration?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: , ['Nickelodeon Animation Studio'],6781.0,['Chino Moreno'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How has played in more bands, Kim Wilson or Chino Moreno?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: , ['La Machine à écrire'],6781.0,['Hot Lead and Cold Feet'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: , ['Jean Michael Shea'],6781.0,['Edward Albert Heimberger'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What actor appeared in ""Evening in Byzantium"" and was nominated for the Academy Award for Best Supporting Actor in 1973 for ""The Heartbreak Kid""?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: ," ['Jean Cocteau (writer)', 'Ed Wood (disambiguation)']",6781.0,['yes'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Were Scott Derrickson and Ed Wood of the same nationality?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: , ['Osmunda'],6781.0,['Podocarpus'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which species is the most numerous, Podocarpus or Osmunda?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: , ['The history of Belgium'],6781.0,['cockpit'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What word or phrase is found in both the history of Belgium and cockfighting?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: ," ['None of the provided documents contain information about the day of the week the eleventh season's finale of ""American Dad!"" aired.']",6781.0,['Sunday'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: On what day of the week did the eleventh season's finale of American Dad air?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: ," ['The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman, who at times has been utilized as a forward, currently playing for the San Jose Sharks of the National Hockey League (NHL)?']",6781.0,['Brent Burns'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman, who at times has been utilized as a forward, currently playing for the San Jose Sharks of the National Hockey League (NHL)?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
6781.0,1.0,dev,Final Answer: , ['Ain't Thinkin' 'Bout You'],6781.0,['orange'],GB,999.899136,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the main flavor of both soft drinks, Solo from Norway, and Sunkist?
",17876.385792,0.999899136,hotpotqa_128k,0.9440659231885971,256,17.876385792
