id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]","TITLE: Dan Bilzerian | ID: 366  
Final Answer: ['Dan Bilzerian']",2916,3.02,True,structured_complete
loft:hotpotqa_128k:1,,"[""Laura's Star""]","TITLE: Wonder Woman (2009 film) | ID: 329

Final Answer: ['Wonder Woman']",2877,2.06,True,structured_complete
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: 2013 America East Men's Lacrosse Tournament | ID: 1209  
TITLE: Kenneth P. LaValle Stadium | ID: 809  
Final Answer: ['2000']",3026,3.58,True,structured_complete
loft:hotpotqa_128k:3,,"[""Araminta Ross""]","TITLE: A Woman Called Moses | ID: 970  
Final Answer: ['Harriet Tubman']",2863,1.85,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]","No document addresses the question about Arundel Castle or the war between two groups that damaged it. The provided note refers to ""Abkhaz–Georgian"" but in the context of a stadium, not Arundel Castle.

Final Answer: []",2912,3.0,True,structured_complete
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]","TITLE: Ricardo Rodríguez Saá | ID: 148  
Final Answer: ['Adolfo Rodríguez Saá']",2836,2.26,True,structured_complete
loft:hotpotqa_128k:6,,"[""1976""]","TITLE: Georgia World Congress Center | ID: 684  
Final Answer: ['1976']",2856,1.87,True,structured_complete
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678
TITLE: Battle Sheep | ID: 702
Final Answer: ['Obsession']",3025,2.66,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: The Man with the Iron Fists | ID: 818  
TITLE: Eli Roth | ID: 727  
Final Answer: ['Eli Roth']",2998,2.8,True,structured_complete
loft:hotpotqa_128k:9,,"[""Washington State""]","TITLE: Mike Leach (American football coach) | ID: 817
Final Answer: ['Washington State Cougars football team']",2884,2.26,True,structured_complete
loft:hotpotqa_128k:10,,"[""Love Drunk""]","TITLE: Love Drunk | ID: 334  
Final Answer: ['Martin Johnson']",2855,2.15,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]",Final Answer: [NOTHING RELEVANT],2850,1.42,True,structured_complete
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]","TITLE: 1999 Galtür avalanche | ID: 967
TITLE: Rigopiano avalanche | ID: 1050
Final Answer: ['1999 Galtür avalanche']",3064,3.45,True,structured_complete
loft:hotpotqa_128k:13,,"[""Ali Qushji""]","TITLE: Ali Qushji | ID: 539
TITLE: Ibn Tufail | ID: 1215

Final Answer: ['Ali Qushji']",3023,2.86,True,structured_complete
loft:hotpotqa_128k:14,,"[""December 1974""]","TITLE: The Incal | ID: 230  
Final Answer: ['1978']",2775,1.77,True,structured_complete
loft:hotpotqa_128k:15,,"[""England""]","TITLE: Nike Hypervenom | ID: 413  
Final Answer: ['Bulgaria']",2982,1.87,True,structured_complete
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]","TITLE: Morgan Llywelyn | ID: 1165  
TITLE: Robert Jordan | ID: 555  
Final Answer: ['Morgan Llywelyn']",3053,4.81,True,structured_complete
loft:hotpotqa_128k:17,,"[""Ten Walls""]","The provided notes do not contain information about a Lithuanian producer or a song that was one of the most popular in Ibiza in 2014. Therefore, the query cannot be answered based on the given documents.

Final Answer: []",2994,2.73,True,structured_complete
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]","TITLE: Jeff Wood (racing driver) | ID: 957  
Final Answer: ['Caesars Palace Grand Prix']",2941,2.2,True,structured_complete
