id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",,1506,2.52,True,abstained
loft:hotpotqa_128k:1,,"[""Laura's Star""]",,1492,2.0,True,abstained
loft:hotpotqa_128k:2,,"[""in 2000""]",,1518,2.24,True,abstained
loft:hotpotqa_128k:3,,"[""Araminta Ross""]",,1504,1.84,True,abstained
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,1494,1.48,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]",,1520,1.34,True,abstained
loft:hotpotqa_128k:6,,"[""1976""]",,1500,1.47,True,abstained
loft:hotpotqa_128k:7,,"[""Obsession""]",,1494,1.88,True,abstained
loft:hotpotqa_128k:8,,"[""Eli Roth""]",,1542,2.24,True,abstained
loft:hotpotqa_128k:9,,"[""Washington State""]",,1506,1.57,True,abstained
loft:hotpotqa_128k:10,,"[""Love Drunk""]",,1530,1.4,True,abstained
loft:hotpotqa_128k:11,,"[""1940""]",,1534,1.41,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",,1508,1.7,True,abstained
loft:hotpotqa_128k:13,,"[""Ali Qushji""]",,1520,1.49,True,abstained
loft:hotpotqa_128k:14,,"[""December 1974""]",,1506,1.38,True,abstained
loft:hotpotqa_128k:15,,"[""England""]",,1510,1.79,True,abstained
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",,1496,1.77,True,abstained
loft:hotpotqa_128k:17,,"[""Ten Walls""]",,1524,1.87,True,abstained
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]",,1514,1.67,True,abstained
loft:hotpotqa_128k:19,,"[""The Suite Life of Zack & Cody""]",,1498,1.74,True,abstained
loft:hotpotqa_128k:20,,"[""Cambridge University""]",,1506,1.46,True,abstained
loft:hotpotqa_128k:21,,"[""25 million copies""]",,1504,1.41,True,abstained
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]",,1506,1.35,True,abstained
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",,1510,1.23,True,abstained
loft:hotpotqa_128k:24,,"[""The Vanishing""]",,1534,1.39,True,abstained
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]",,1500,1.28,True,abstained
loft:hotpotqa_128k:26,,"[""Scapegoat Mountain""]",,1494,0.96,True,abstained
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]",,1500,0.75,True,abstained
loft:hotpotqa_128k:28,,"[""no""]",,1500,0.74,True,abstained
loft:hotpotqa_128k:29,,"[""Rome""]",,1520,0.84,True,abstained
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,1502,0.86,True,abstained
loft:hotpotqa_128k:31,,"[""Unbreakable""]",,1498,1.16,True,abstained
loft:hotpotqa_128k:32,,"[""directed by Shane Meadows""]",,1500,1.16,True,abstained
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",,1516,1.07,True,abstained
loft:hotpotqa_128k:34,,"[""Turkey""]",,1506,1.09,True,abstained
loft:hotpotqa_128k:35,,"[""Omega SA""]",,1510,1.44,True,abstained
loft:hotpotqa_128k:36,,"[""five""]",,1512,1.52,True,abstained
loft:hotpotqa_128k:37,,"[""Afro-Russian""]",,1522,1.73,True,abstained
loft:hotpotqa_128k:38,,"[""Lawton Chiles""]",,1526,2.06,True,abstained
loft:hotpotqa_128k:39,,"[""8 November 1978""]",,1494,1.49,True,abstained
loft:hotpotqa_128k:40,,"[""Nye County""]","TITLE: Hkamti Township in Hkamti District in the Sagaing Region of northwestern Burma. | ID: 4

Final Answer: Sagaing Region",1861,10.77,True,structured_complete
loft:hotpotqa_128k:41,,"[""genus""]",,1502,1.47,True,abstained
loft:hotpotqa_128k:42,,"[""yes""]",,1494,2.38,True,abstained
loft:hotpotqa_128k:43,,"[""Shawnee""]",,1506,2.25,True,abstained
loft:hotpotqa_128k:44,,"[""Jamnagar""]",,1492,2.71,True,abstained
loft:hotpotqa_128k:45,,"[""Viscount Cranborne""]",,1534,2.32,True,abstained
loft:hotpotqa_128k:46,,"[""The Most Dangerous Game""]",,1504,1.59,True,abstained
loft:hotpotqa_128k:47,,"[""John M. Dowd""]",,1518,1.56,True,abstained
loft:hotpotqa_128k:48,,"[""photographer""]",,1502,1.08,True,abstained
loft:hotpotqa_128k:49,,"[""eight""]",,1520,1.09,True,abstained
loft:hotpotqa_128k:50,,"[""Philadelphia""]",,1498,1.18,True,abstained
loft:hotpotqa_128k:51,,"[""no""]",,1490,1.09,True,abstained
loft:hotpotqa_128k:52,,"[""yes""]",,1506,1.12,True,abstained
loft:hotpotqa_128k:53,,"[""North End Football Club""]",,1498,1.11,True,abstained
loft:hotpotqa_128k:54,,"[""Mercury Prize""]",,1522,1.19,True,abstained
