id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:musique_128k:0,,"[""Al - Aqsa Mosque""]",,3055,1.58,True,abstained
loft:musique_128k:1,,"[""Oriole Records.""]",,3120,0.73,True,abstained
loft:musique_128k:2,,"[""Sales began worldwide in April 2012""]","TITLE: NT | ID: 233  
Final Answer: late 2010",3461,5.09,True,structured_complete
loft:musique_128k:3,,"[""1952""]",,3162,0.72,True,abstained
loft:musique_128k:4,,"[""Oriole Records.""]",,3128,1.28,True,abstained
loft:musique_128k:5,,"[""1941""]",,3168,1.34,True,abstained
loft:musique_128k:6,,"[""island Koh Phi Phi""]","TITLE: The Beach (film) | ID: 308  
Final Answer: UNKNOWN",3483,2.99,True,structured_complete
loft:musique_128k:7,,"[""Francisco Guterres""]",,2875,0.6,True,abstained
loft:musique_128k:8,,"[""the country of India""]","TITLE: y BCE inscription of Darius I mentions the province of Hi (n) dush, referring to northwestern India. The people of India were referred to as Hinduvān (Hindus) and hindavī was used as the adjective for Indian in the 8th century text Chachnama. The term 'Hindu' in these ancient records is an ethno - geographical term and did not refer to a religion. The Arabic equivalent Al - Hind likewise referred to the country of India. | ID: 540

Final Answer: NOTHING RELEVANT",3976,12.1,True,structured_complete
loft:musique_128k:9,,"[""1,400 years""]",Final Answer: [],3714,7.16,True,structured_complete
loft:musique_128k:10,,"[""Rialto Bridge""]","TITLE: Rialto Bridge | ID: 420

Final Answer: NOTHING RELEVANT",3562,3.95,True,structured_complete
loft:musique_128k:11,,"[""16th - century""]",,2996,0.85,True,abstained
loft:musique_128k:12,,"[""Francisco Guterres""]","TITLE: East Timor | ID: 45
TITLE: Indonesia–Timor Leste Commission of Truth and Friendship | ID: 598

Final Answer: Francisco Guterres",4053,13.17,True,structured_complete
loft:musique_128k:13,,"[""Rialto Bridge""]","TITLE: Rialto Bridge | ID: 420
TITLE: Mandolin | ID: 565

Final Answer: Rialto Bridge",3681,8.03,True,structured_complete
