id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",,3728,2.82,True,abstained
loft:hotpotqa_128k:1,,"[""Laura's Star""]",,3509,2.18,True,abstained
loft:hotpotqa_128k:2,,"[""in 2000""]",,3807,2.1,True,abstained
loft:hotpotqa_128k:3,,"[""Araminta Ross""]",,3416,2.05,True,abstained
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,3787,1.86,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]",,3713,1.31,True,abstained
loft:hotpotqa_128k:6,,"[""1976""]",,3902,1.33,True,abstained
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession | ID: 1098  
TITLE: Battle Sheep | ID: 1098  

- Obsession

Final Answer: Obsession",4210,10.5,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]",,3803,1.79,True,abstained
loft:hotpotqa_128k:9,,"[""Washington State""]",,3831,1.38,True,abstained
loft:hotpotqa_128k:10,,"[""Love Drunk""]",,3792,1.38,True,abstained
loft:hotpotqa_128k:11,,"[""1940""]","TITLE: Herbert Matthews | ID: 1047  
Final Answer: nothing",4591,10.01,True,structured_complete
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",,3720,1.37,True,abstained
loft:hotpotqa_128k:13,,"[""Ali Qushji""]",,3753,1.64,True,abstained
loft:hotpotqa_128k:14,,"[""December 1974""]",,3691,1.53,True,abstained
loft:hotpotqa_128k:15,,"[""England""]",,3662,1.79,True,abstained
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",,3695,2.35,True,abstained
loft:hotpotqa_128k:17,,"[""Ten Walls""]",,3805,2.2,True,abstained
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]",,3690,2.41,True,abstained
loft:hotpotqa_128k:19,,"[""The Suite Life of Zack & Cody""]",,3691,1.95,True,abstained
loft:hotpotqa_128k:20,,"[""Cambridge University""]",,3790,1.5,True,abstained
loft:hotpotqa_128k:21,,"[""25 million copies""]",,3739,1.58,True,abstained
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]",,3740,1.54,True,abstained
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",,3604,1.95,True,abstained
loft:hotpotqa_128k:24,,"[""The Vanishing""]","TITLE: The Golden Egg | ID: 1119

Final Answer: The Golden Egg",4390,10.72,True,structured_complete
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]",,3754,1.59,True,abstained
loft:hotpotqa_128k:26,,"[""Scapegoat Mountain""]",,3837,1.53,True,abstained
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]",,3754,1.49,True,abstained
loft:hotpotqa_128k:28,,"[""no""]",,3730,1.44,True,abstained
loft:hotpotqa_128k:29,,"[""Rome""]",,3711,1.44,True,abstained
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,3775,1.62,True,abstained
loft:hotpotqa_128k:31,,"[""Unbreakable""]",,3541,1.53,True,abstained
loft:hotpotqa_128k:32,,"[""directed by Shane Meadows""]",,3552,1.83,True,abstained
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",,3870,1.56,True,abstained
loft:hotpotqa_128k:34,,"[""Turkey""]",,3771,1.51,True,abstained
loft:hotpotqa_128k:35,,"[""Omega SA""]","TITLE: Joseph Reiser | ID: 76  
- Omega

Final Answer: Omega",4264,8.3,True,structured_complete
loft:hotpotqa_128k:36,,"[""five""]",,3718,1.43,True,abstained
loft:hotpotqa_128k:37,,"[""Afro-Russian""]",,3947,2.38,True,abstained
loft:hotpotqa_128k:38,,"[""Lawton Chiles""]",,3800,2.4,True,abstained
loft:hotpotqa_128k:39,,"[""8 November 1978""]","TITLE: Farshid Karimi | ID: 486  
Final Answer: cannot be determined",4164,6.44,True,structured_complete
loft:hotpotqa_128k:40,,"[""Nye County""]","TITLE: Nevada Test Site | ID: 64
TITLE: Lawton, Oklahoma | ID: 613

Final Answer:
- County: Nye County",4344,11.74,True,structured_complete
loft:hotpotqa_128k:41,,"[""genus""]",,3750,1.47,True,abstained
loft:hotpotqa_128k:42,,"[""yes""]","TITLE: Rod Lurie | ID: 260  
- Rod Lurie is a director.  
- There is no information provided about Anja Salomonowitz in the documents.  
- Thus, it cannot be confirmed that both Anja Salomonowitz and Rod Lurie are directors.  

Final Answer: False",4394,10.07,True,structured_complete
loft:hotpotqa_128k:43,,"[""Shawnee""]",,3720,1.45,True,abstained
loft:hotpotqa_128k:44,,"[""Jamnagar""]",,3641,1.57,True,abstained
loft:hotpotqa_128k:45,,"[""Viscount Cranborne""]",,3905,1.68,True,abstained
loft:hotpotqa_128k:46,,"[""The Most Dangerous Game""]",,3611,1.46,True,abstained
loft:hotpotqa_128k:47,,"[""John M. Dowd""]",,3788,1.95,True,abstained
loft:hotpotqa_128k:48,,"[""photographer""]",,3671,1.56,True,abstained
loft:hotpotqa_128k:49,,"[""eight""]",,3776,1.63,True,abstained
loft:hotpotqa_128k:50,,"[""Philadelphia""]",,3719,1.51,True,abstained
loft:hotpotqa_128k:51,,"[""no""]",,3743,1.47,True,abstained
loft:hotpotqa_128k:52,,"[""yes""]",,3805,1.83,True,abstained
loft:hotpotqa_128k:53,,"[""North End Football Club""]",,3572,1.45,True,abstained
loft:hotpotqa_128k:54,,"[""Mercury Prize""]","TITLE: Hold On (SBTRKT song) | ID: 529  
Final Answer: nothing relevant",4269,7.48,True,structured_complete
