id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]","TITLE: Dan Bilzerian | ID: 366  
Final Answer: Nothing relevant",6462,3.65,True,structured_complete
loft:hotpotqa_128k:1,,"[""Laura's Star""]","TITLE: Laura's Star | ID: 605  
TITLE: Wonder Woman | ID: NOT FOUND  

Final Answer: Cannot determine which film was released first due to lack of release date information for Wonder Woman.",6605,6.52,True,structured_complete
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: Kenneth P. LaValle Stadium | ID: 809  
TITLE: 2013 America East Men's Lacrosse Tournament | ID: 1209  

Final Answer: 2000",6822,9.95,True,structured_complete
loft:hotpotqa_128k:3,,"[""Araminta Ross""]","TITLE: A Woman Called Moses | ID: 970  
Final Answer: Harriet Tubman",6529,4.99,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]","Final Answer: Arundel Castle was not mentioned in any of the documents. Therefore, the query cannot be answered based on the provided information.",6882,6.16,True,structured_complete
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]","TITLE: Adolfo Rodríguez Saá | ID: 1026

Final Answer: Adolfo Rodríguez Saá",6858,10.35,True,structured_complete
loft:hotpotqa_128k:6,,"[""1976""]","TITLE: Georgia World Congress Center  
ID: 684  

Final Answer: 1976",7010,5.7,True,structured_complete
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678  
TITLE: Battle Sheep | ID: 702  

Final Answer: Obsession",7225,8.54,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: Eli Roth | ID: 727  
TITLE: The Man with the Iron Fists | ID: 818  

List:  
- RZA  

Final Answer: RZA",6886,15.13,True,structured_complete
loft:hotpotqa_128k:9,,"[""Washington State""]","TITLE: Mike Leach (American football coach) | ID: 817  
Final Answer: Washington State University",6163,4.42,True,structured_complete
loft:hotpotqa_128k:10,,"[""Love Drunk""]","TITLE: Love Drunk | ID: 334  
TITLE: Two Is Better Than One | ID: 221  

Final Answer: Love Drunk",6640,10.41,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]",,5801,1.08,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]","TITLE: Rigopiano avalanche | ID: 1050  
TITLE: 1999 Galtür avalanche | ID: 1050  
- The 1999 Galtür avalanche happened first.  

Final Answer: The 1999 Galtür avalanche happened first.",6812,7.82,True,structured_complete
