id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",,2596,1.6,True,abstained
loft:hotpotqa_128k:1,,"[""Laura's Star""]","TITLE: Tonka (film) | ID: 338  
TITLE: Laura's Star | ID: 605  

Final Answer: Tonka",3341,8.34,True,structured_complete
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: Kenneth P. LaValle Stadium  
ID: 809  

Final Answer: 2000",3343,10.57,True,structured_complete
loft:hotpotqa_128k:3,,"[""Araminta Ross""]","TITLE: A Woman Called Moses | ID: 970  
Answer: Harriet Tubman

Final Answer: Harriet Tubman",2977,3.6,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,2635,0.48,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]","TITLE: Ricardo Rodríguez Saá | ID: 148  
Final Answer: nothing relevant",2975,6.07,True,structured_complete
loft:hotpotqa_128k:6,,"[""1976""]","TITLE: Georgia World Congress Center  
ID: 684  

Final Answer: 1976",3041,3.41,True,structured_complete
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678  
TITLE: Battle Sheep | ID: 702  

Final Answer: Obsession has been around longer because it was released in 1977, while Battle Sheep was released in 2010.",3430,8.31,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: Eli Roth | ID: 727  
TITLE: The Man with the Iron Fists | ID: 818  

Final Answer: NOTHING RELEVANT",3948,12.11,True,structured_complete
loft:hotpotqa_128k:9,,"[""Washington State""]","TITLE: Mike Leach (American football coach) | ID: 817  
Final Answer: Washington State University",2594,2.89,True,structured_complete
loft:hotpotqa_128k:10,,"[""Love Drunk""]","TITLE: Love Drunk | ID: 334  
TITLE: TENT | ID: 221  

Final Answer: Love Drunk",3507,8.07,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]",,2290,0.33,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]","TITLE: 1999 Galtür avalanche | ID: 967  
TITLE: Rigopiano avalanche | ID: 1050  

- The 1999 Galtür avalanche happened first.  

Final Answer: The 1999 Galtür avalanche happened first.",3432,8.6,True,structured_complete
loft:hotpotqa_128k:13,,"[""Ali Qushji""]","TITLE: Ali Qushji | ID: 539  
Final Answer: Ali Qushji",3160,5.19,True,structured_complete
loft:hotpotqa_128k:14,,"[""December 1974""]","TITLE: The Incal | ID: 230

Final Answer: The creation date of the anthology cannot be determined from the provided information.",2673,5.45,True,structured_complete
loft:hotpotqa_128k:15,,"[""England""]","TITLE: Nike Hypervenom | ID: 413  
List:  
- England  
- France  
- Poland  
- Argentina  
- Uruguay  
- Algeria  
- Belgium  
- Ireland  
- Brazil  

Final Answer: England, France, Poland, Argentina, Uruguay, Algeria, Belgium, Ireland, Brazil",3069,6.55,True,structured_complete
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]","TITLE: Morgan Llywelyn | ID: 556  
TITLE: Robert Jordan | ID: NOT FOUND  

Final Answer: NOTHING RELEVANT",2709,3.14,True,structured_complete
loft:hotpotqa_128k:17,,"[""Ten Walls""]","TITLE: Walking with Elephants | ID: 1213  
TITLE: Ten Walls | ID: 373  

List:  
- Ten Walls (ID: 373)  

Final Answer: Ten Walls (ID: 373)",3682,10.06,True,structured_complete
