id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]","TITLE: Dan Bilzerian | ID: 366  
Final Answer: Dan Bilzerian",12561,5.33,True,structured_complete
loft:hotpotqa_128k:1,,"[""Laura's Star""]","TITLE: Laura's Star | ID: 605  
TITLE: Wonder Woman | ID: NOT FOUND  

Final Answer: Cannot determine which film was released first because ""Wonder Woman"" is not mentioned in the documents.",12229,9.59,True,structured_complete
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: Kenneth P. LaValle Stadium  
ID: 809  

Final Answer: 2000",12385,8.48,True,structured_complete
loft:hotpotqa_128k:3,,"[""Araminta Ross""]","TITLE: A Woman Called Moses | ID: 970  
Final Answer: Harriet Tubman",12894,6.91,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,12410,5.11,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]","TITLE: Adolfo Rodríguez Saá | ID: 1026

Final Answer: Adolfo Rodríguez Saá",13006,18.08,True,structured_complete
loft:hotpotqa_128k:6,,"[""1976""]","TITLE: Georgia World Congress Center  
ID: 684  

Final Answer: 1976",13026,11.59,True,structured_complete
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678  
TITLE: Battle Sheep | ID: 702  

Final Answer:  
- Obsession was released in 1977.  
- Battle Sheep was released in 2010.  
Thus, Obsession has been around longer.",12917,17.57,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: Eli Roth | ID: 727  
TITLE: The Man with the Iron Fists | ID: 818  

Final Answer: NOTHING RELEVANT",13090,23.12,True,structured_complete
loft:hotpotqa_128k:9,,"[""Washington State""]","TITLE: Mike Leach (American football coach) | ID: 817  
Final Answer: Washington State",12669,8.24,True,structured_complete
loft:hotpotqa_128k:10,,"[""Love Drunk""]","TITLE: Love Drunk | ID: 334  
TITLE: Two Is Better Than One | ID: 221  

Final Answer: Love Drunk",12473,19.34,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]",,12379,3.66,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]","TITLE: Rigopiano avalanche | ID: 1050  
TITLE: 1999 Galtür avalanche | ID: 1050  
List:  
- The 1999 Galtür avalanche happened first.  
Final Answer: The 1999 Galtür avalanche happened first.",12956,10.48,True,structured_complete
