id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:nq_128k:0,,"[""the following day""]","TITLE: WWE Raw | ID: 583  
List:  
- Monday Night Raw episodes are available on Hulu the following day in a condensed 90-minute version. The deal was signed on September 24, 2012.  

Final Answer: ['Monday Night Raw episodes are available on Hulu the following day in a condensed 90-minute version.']",3409,10.05,True,structured_complete
loft:nq_128k:1,,"[""Spain"", ""Taíno"", ""indigenous Taíno people""]","TITLE: Puerto Rico | ID: 135  
Final Answer: Spain",3348,7.38,True,structured_complete
loft:nq_128k:2,,"[""September 13, 2012""]","No document provides information about when season 4 of Glee came out. The only document mentioned is about ""Manhattan Project,"" which is unrelated to the query.

Final Answer: []",3088,2.91,True,structured_complete
loft:nq_128k:3,,"[""Haliaeetus""]","TITLE: Bald eagle | ID: 283  
Final Answer: Haliaeetus",3164,3.89,True,structured_complete
loft:nq_128k:4,,"[""Kobol's Last Gleaming""]","TITLE: Number Eight (Battlestar Galactica) | ID: 763  
Final Answer: ['Number Eight (Battlestar Galactica)']",3555,10.07,True,structured_complete
loft:nq_128k:5,,"[""Nala""]","No document provides information about the female lion's name in The Lion King.

Final Answer: []",3077,2.33,True,structured_complete
loft:nq_128k:6,,"[""Christopher Lloyd""]","TITLE: Over the Garden Wall | ID: 270  
Final Answer: Christopher Lloyd",3201,3.27,True,structured_complete
loft:nq_128k:7,,"[""Charlotte of Mecklenburg-Strelitz""]","No document addresses the introduction of the first Christmas tree to the UK. The provided passage is about the Manhattan Project and is unrelated to the query.

Final Answer: []",3090,2.78,True,structured_complete
loft:nq_128k:8,,"[""Glenn Close""]","TITLE: 101 Dalmatians (1996 film) | ID: 490  
Final Answer: Glenn Close",3199,4.33,True,structured_complete
loft:nq_128k:9,,"[""the Ramones""]","TITLE: I Wanna Be Sedated | ID: 635  
Final Answer: ['the Ramones']",3287,5.15,True,structured_complete
loft:nq_128k:10,,"[""at least seven"", ""at least seven players"", ""seven""]","TITLE: Eligible receiver | ID: 64  
- The number of players on the line of scrimmage in American football is at least seven.

Final Answer: at least seven",3656,11.84,True,structured_complete
loft:nq_128k:11,,"[""September 1972""]","TITLE: The Waltons | ID: 79  
Final Answer: September 1972",3320,5.87,True,structured_complete
loft:nq_128k:12,,"[""Hook""]","Nothing relevant documents found to answer the query about who Emma is dating in Once Upon a Time.

Final Answer: []",3105,2.94,True,structured_complete
loft:nq_128k:13,,"[""2011""]","No document provides information about when the Giants last won the Super Bowl. Therefore, no TITLE and ID can be printed, and the query cannot be answered based on the given notes.

Final Answer: []",3085,3.01,True,structured_complete
loft:nq_128k:14,,"[""the summit of Cadillac Mountain""]","The provided notes do not contain any information about where the sun hits the US first. Therefore, the query cannot be answered based on the given documents.

Final Answer: []",3073,2.8,True,structured_complete
loft:nq_128k:15,,"[""Indian government""]","No document provides information about the authority or governing body of MCA. The only reference is to ""Manhattan"" in the title of a document, which appears to be unrelated to MCA (which could stand for various entities, such as the Motion Picture Association of America or another organization). There is no mention of an authority or governing body for MCA in the provided passage.

Final Answer: []",3125,4.22,True,structured_complete
loft:nq_128k:16,,"[""the primal rib""]","TITLE: Standing rib roast | ID: 408  
Prime rib comes from the primal rib section of a cow, specifically from ribs six through 12.

Final Answer: ['408']",3242,5.3,True,structured_complete
loft:nq_128k:17,,"[""Ledger""]","TITLE: Heath Ledger | ID: 48  
List:  
- Heath Ledger plays The Joker in Batman: The Dark Knight  

Final Answer: Heath Ledger",3234,5.14,True,structured_complete
loft:nq_128k:18,,"[""Gravity"", ""Gravity, or gravitation""]","TITLE: Manhattan Project | ID: 559  
Final Answer: ['Manhattan']",3089,2.32,True,structured_complete
loft:nq_128k:19,,"[""The Lykan Hypersport""]","TITLE: Lykan HyperSport | ID: 158  
Final Answer: NOTHING RELEVANT",4026,16.93,True,structured_complete
loft:nq_128k:20,,"[""Jack Lord"", ""John Joseph Patrick Ryan""]","TITLE: Jack Lord | ID: 125  
Final Answer: Jack Lord",3409,6.2,True,structured_complete
loft:nq_128k:21,,"[""non-ferrous""]","TITLE: Non-ferrous metal | ID: 39  
Final Answer: Aluminium is a non-ferrous metal.",3251,5.19,True,structured_complete
loft:nq_128k:22,,"[""Sauron""]","No document provides information about who has a ring of power in Lord of the Rings.

Final Answer: []",3066,2.38,True,structured_complete
loft:nq_128k:23,,"[""Akbar the Great"", ""Babur""]","The provided notes do not contain any information about the era of the Great Mughals or the accession of any ruler related to that era. Therefore, the query cannot be answered based on the given documents.

Final Answer: []",3160,3.21,True,structured_complete
loft:nq_128k:24,,"[""24 November 1949""]","TITLE: Hyderabad State (1948–56)  
ID: 26  

Final Answer: 24 November 1949",3282,5.62,True,structured_complete
loft:nq_128k:25,,"[""Nepal""]","TITLE: Vikram Samvat  
ID: 760  

Final Answer: ['Nepal']",3279,4.72,True,structured_complete
loft:nq_128k:26,,"[""Rocky""]","The provided notes do not contain information about the Oscar for Best Picture in 1976. Therefore, the query cannot be answered based on the given documents.

Final Answer: []",3123,2.92,True,structured_complete
loft:nq_128k:27,,"[""cell nucleus"", ""in the cell nucleus""]","The provided notes do not contain any information about where protein is made in the cell. The passage titled ""Manhattan Project"" is unrelated to the biological process of protein synthesis.

Final Answer: []",3099,2.98,True,structured_complete
loft:nq_128k:28,,"[""Richard Parker""]","No document contains information about the tiger's name in Life of Pi.

Final Answer: []",3094,2.65,True,structured_complete
loft:nq_128k:29,,"[""Geoffrey Dyson Palmer"", ""Geoffrey Dyson Palmer, OBE""]","No document provides information about who played Lionel in ""As Time Goes By.""

Final Answer: []",3068,2.32,True,structured_complete
loft:nq_128k:30,,"[""9 to 25 February 2018""]","TITLE: Mexico at the 2018 Winter Olympics | ID: 386  
The 2018 Winter Olympics took place from 9 to 25 February 2018 in Pyeongchang, South Korea. Mexico participated in this event.

Final Answer: ['9 to 25 February 2018']",3320,6.17,True,structured_complete
loft:nq_128k:31,,"[""CeCe Drake""]","TITLE: A (Pretty Little Liars) | ID: 255  
Final Answer: CeCe Drake",3548,9.45,True,structured_complete
loft:nq_128k:32,,"[""Grisha""]","TITLE: G. Callen | ID: 373  
Final Answer: ['Grisha Alekandrovich Nikolaev']",3416,6.86,True,structured_complete
loft:nq_128k:33,,"[""Serous Membrane"", ""the visceral membrane""]","The notes provided do not contain any information about the membrane on the surface of the stomach. Therefore, the query cannot be answered based on the given documents.

Final Answer: []",3116,2.87,True,structured_complete
loft:nq_128k:34,,"[""June 22, 1942""]","Nothing relevant in the provided documents answers the query about when it became law to stand for the national anthem.

Final Answer: []",3116,3.4,True,structured_complete
loft:nq_128k:35,,"[""Phosphorus pentoxide""]","TITLE: Manhattan Project | ID: 559  
Final Answer: ['Manhattan']",3082,2.31,True,structured_complete
loft:nq_128k:36,,"[""rubidium-85""]","TITLE: Krypton-85 | ID: 755  
Final Answer: ['rubidium-85']",3490,6.98,True,structured_complete
loft:nq_128k:37,,"[""\""Nelson's Sparrow\"""", ""Nelson's Sparrow""]","TITLE: Jason Gideon | ID: 724  
List:  
- Gideon dies in the season ten episode ""Nelson's Sparrow"".

Final Answer: [""Nelson's Sparrow""]",3310,6.02,True,structured_complete
loft:nq_128k:38,,"[""Malayalam""]","TITLE: G. Sankara Kurup | ID: 273  
Final Answer: ['Malayalam']",3367,5.39,True,structured_complete
loft:nq_128k:39,,"[""David Ben-Gurion""]","TITLE: Israeli Declaration of Independence
ID: 880

Final Answer: ['David Ben-Gurion']",3370,7.18,True,structured_complete
loft:nq_128k:40,,"[""Manchuria""]","TITLE: Qing dynasty | ID: 609  
Final Answer: ['The rulers of the Qing dynasty originated from the Jurchen Aisin Gioro clan in Manchuria.']",3606,11.17,True,structured_complete
loft:nq_128k:41,,"[""February 27, 2015"", ""February 27, 2015""]","Nothing relevant in the provided documents answers the query about when ""Where Are You Now"" came out. The notes do not contain any information about the release date of the song or related details.

Final Answer:",3171,4.41,True,structured_complete
loft:nq_128k:42,,"[""produced by Quincy Jones""]","TITLE: We Are the World | ID: 130  
List:  
- Michael Jackson and Lionel Richie made the song ""We Are the World"".

Final Answer: ['Michael Jackson', 'Lionel Richie']",3281,6.37,True,structured_complete
loft:nq_128k:43,,"[""Ludacris""]","TITLE: Baby (Justin Bieber song) | ID: 300  
Ludacris

Final Answer: Ludacris",3287,5.13,True,structured_complete
loft:nq_128k:44,,"[""Jakkur, Bangalore, India""]","TITLE: Jawaharlal Nehru Centre for Advanced Scientific Research  
ID: 809  

TITLE: Nehru Centre for Advanced Scientific Research | ID: 809  

Final Answer: ['Jawaharlal Nehru Centre for Advanced Scientific Research', 'Jakkur', 'Bangalore', 'India']",3726,11.89,True,structured_complete
loft:nq_128k:45,,"[""condense the steam""]","TITLE: Cooling tower | ID: 429

Final Answer: ['Cooling tower']",3245,5.22,True,structured_complete
loft:nq_128k:46,,"[""metaphase""]","TITLE: Chromosome | ID: 293  
Final Answer: ['293']",3467,8.31,True,structured_complete
loft:nq_128k:47,,"[""coffee"", ""honey"", ""livestock"", ""macadamia nuts"", ""pineapple"", ""sugarcane""]","No document provides information about Hawaii's primary export to the United States. The passage titled ""Manhattan Project"" (ID: 559) is unrelated to the query.

Final Answer: []",3097,3.0,True,structured_complete
loft:nq_128k:48,,"[""imperial rule""]","No document provides information about the type of government of the Ming Dynasty.  

Final Answer: []",3078,2.32,True,structured_complete
loft:nq_128k:49,,"["".java""]","TITLE: Filename extension | ID: 704  
The filename extension used for all Java source files is .java.

Final Answer: [.java]",3224,4.53,True,structured_complete
loft:nq_128k:50,,"[""2003""]","The provided documents do not contain information about when the last time UNC did not make the NCAA tournament. While one document mentions that ""North Carolina went on to finish the season 17–15, missing the NCAA tournament,"" it does not specify the year. Therefore, the exact date or year cannot be determined from the given information.

Final Answer: []",3439,7.89,True,structured_complete
loft:nq_128k:51,,"[""Coire"", ""Corey"", ""Corie"", ""Correy"", ""Corrie"", ""Cory"", ""Khouri"", ""Kori"", ""Kory""]","No documents provide information about different ways to spell ""Corey"" for a boy. Therefore, no TITLE and ID can be printed, and the query cannot be answered based on the given notes.

Final Answer: []",3088,3.1,True,structured_complete
loft:nq_128k:52,,"[""2%""]","TITLE: Human hair color | ID: 608  
TITLE: Manhattan Project | ID: 559  

Final Answer: ['2% to 16%', '26%']",3496,9.54,True,structured_complete
