id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:nq_128k:5,,"[""Nala""]",[],6651,4.17,True,final_called
loft:nq_128k:10,,"[""at least seven"", ""at least seven players"", ""seven""]",seven,6694,3.21,True,final_called
loft:nq_128k:11,,"[""September 1972""]",['September 1972'],6683,3.29,True,final_called
loft:nq_128k:13,,"[""2011""]",,12970,5.33,True,abstained
loft:nq_128k:14,,"[""the summit of Cadillac Mountain""]",,13231,6.55,True,abstained
loft:nq_128k:15,,"[""Indian government""]",,6636,2.98,True,abstained
loft:nq_128k:17,,"[""Ledger""]",Heath Ledger,6632,2.77,True,final_called
loft:nq_128k:19,,"[""The Lykan Hypersport""]",['Lykan HyperSport'],6767,3.79,True,final_called
loft:nq_128k:20,,"[""Jack Lord"", ""John Joseph Patrick Ryan""]",['Jack Lord'],6748,3.41,True,final_called
loft:nq_128k:27,,"[""cell nucleus"", ""in the cell nucleus""]",,6650,2.87,True,abstained
loft:nq_128k:30,,"[""9 to 25 February 2018""]",['9 to 25 February 2018'],6729,3.74,True,final_called
loft:nq_128k:32,,"[""Grisha""]",['G. Callen'],6779,4.1,True,final_called
loft:nq_128k:33,,"[""Serous Membrane"", ""the visceral membrane""]",,12984,5.48,True,abstained
loft:nq_128k:34,,"[""June 22, 1942""]",[],6819,6.3,True,final_called
loft:nq_128k:39,,"[""David Ben-Gurion""]",['David Ben-Gurion'],6599,3.93,True,final_called
loft:nq_128k:41,,"[""February 27, 2015"", ""February 27, 2015""]",,6677,3.75,True,abstained
loft:nq_128k:42,,"[""produced by Quincy Jones""]","['Michael Jackson', 'Lionel Richie']",6656,3.61,True,final_called
loft:nq_128k:44,,"[""Jakkur, Bangalore, India""]","['Jawaharlal Nehru Centre for Advanced Scientific Research', '809']",6886,5.1,True,final_called
loft:nq_128k:45,,"[""condense the steam""]",,14013,12.94,True,abstained
loft:nq_128k:47,,"[""coffee"", ""honey"", ""livestock"", ""macadamia nuts"", ""pineapple"", ""sugarcane""]",,13074,5.67,True,abstained
loft:nq_128k:48,,"[""imperial rule""]",,12948,5.06,True,abstained
loft:nq_128k:51,,"[""Coire"", ""Corey"", ""Corie"", ""Correy"", ""Corrie"", ""Cory"", ""Khouri"", ""Kori"", ""Kory""]",,6646,3.18,True,abstained
loft:hotpotqa_128k:2,,"[""in 2000""]",2000,7521,6.35,True,final_called
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",[],7330,3.62,True,final_called
loft:hotpotqa_128k:7,,"[""Obsession""]",['Obsession'],7536,5.16,True,final_called
loft:hotpotqa_128k:8,,"[""Eli Roth""]",Eli Roth,7593,5.24,True,final_called
loft:hotpotqa_128k:11,,"[""1940""]",,11850,7.06,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",1999 Galtür avalanche,9942,6.88,True,final_called
loft:hotpotqa_128k:15,,"[""England""]","['Marcus Rashford', 'Kylian Mbappé', 'Robert Lewandowski', 'Gonzalo Higuaín', 'Mauro Icardi', 'Harry Kane', 'Edinson Cavani', 'Riyad Mahrez', 'Romelu Lukaku', 'Cian Brennan', 'Aubameyang', 'Thiago']",7660,8.2,True,final_called
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",,7943,5.04,True,abstained
loft:hotpotqa_128k:20,,"[""Cambridge University""]",,16502,8.48,True,abstained
loft:hotpotqa_128k:21,,"[""25 million copies""]",0,5226,2.76,True,final_called
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]",['Ellie Kemper'],12325,5.53,True,final_called
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",Roland R-8,7466,3.94,True,final_called
loft:hotpotqa_128k:24,,"[""The Vanishing""]",The Vanishing,7463,4.52,True,final_called
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]",,5265,4.37,True,abstained
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]",Cartoon Network Studios,5212,2.8,True,final_called
loft:hotpotqa_128k:28,,"[""no""]","['Götterdämmerung', 'Dafne']",7497,4.78,True,final_called
loft:hotpotqa_128k:29,,"[""Rome""]",Rome,7429,4.06,True,final_called
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",Ahold,7585,4.13,True,final_called
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",[],7696,9.35,True,final_called
loft:hotpotqa_128k:34,,"[""Turkey""]",Istanbul,7479,4.68,True,final_called
loft:hotpotqa_128k:37,,"[""Afro-Russian""]",Beninese,7390,3.68,True,final_called
loft:hotpotqa_128k:39,,"[""8 November 1978""]",1985,24321,8.6,True,final_called
loft:hotpotqa_128k:41,,"[""genus""]",genus,7378,3.75,True,final_called
loft:hotpotqa_128k:44,,"[""Jamnagar""]",India,7414,5.23,True,final_called
loft:hotpotqa_128k:48,,"[""photographer""]",[],5266,3.77,True,final_called
loft:hotpotqa_128k:49,,"[""eight""]",unknown,5371,4.58,True,final_called
loft:hotpotqa_128k:51,,"[""no""]",yes,32168,12.52,True,final_called
loft:hotpotqa_128k:52,,"[""yes""]","['Buena Vista Distribution', 'Buena Vista Distribution']",12051,5.71,True,final_called
loft:hotpotqa_128k:53,,"[""North End Football Club""]",,5467,4.79,True,abstained
