id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:quest_128k:0,,"[""A Case of Need""]",,3218,3.48,True,abstained
loft:quest_128k:1,,"[""Five Point Someone"", ""One Night @ the Call Center"", ""The 3 Mistakes of My Life""]",,3253,2.21,True,abstained
loft:quest_128k:2,,"[""Duel with Death"", ""Fly Away Home (2016 film)"", ""Sunshine (1999 film)""]",,3243,2.09,True,abstained
loft:quest_128k:3,,"[""Moomins and the Comet Chase"", ""Quest for a Heart"", ""Santa Claus and the Magic Drum""]",,3193,2.07,True,abstained
loft:quest_128k:4,,"[""At Night We Walk in Circles"", ""La reina de América"", ""Lost City Radio""]",,3218,2.02,True,abstained
loft:quest_128k:5,,"[""One Way Trip 3D""]",,3188,1.4,True,abstained
loft:quest_128k:6,,"[""Lego Scooby-Doo! Blowout Beach Bash"", ""Scooby-Doo! and the Curse of the 13th Ghost"", ""The Magic Snowflake""]",,3223,1.37,True,abstained
loft:quest_128k:7,,"[""Firecrest (novel)"", ""Lament for Leto""]",,3208,1.21,True,abstained
loft:quest_128k:8,,"[""Crisis of Conscience""]","[]

Final Answer: []",3662,5.84,True,structured_complete
loft:quest_128k:9,,"[""Demi-Gods and Semi-Devils"", ""The Adventures of Peregrine Pickle"", ""The History of Sir Charles Grandison""]",,3288,1.57,True,abstained
loft:quest_128k:10,,"[""Chain of Attack"", ""The Final Nexus"", ""The Peacekeepers""]","[""The Final Nexus""]  
Final Answer: [""The Final Nexus""]",3665,6.85,True,structured_complete
loft:quest_128k:11,,"[""Best Defense"", ""Red Dawn""]",,3248,1.94,True,abstained
loft:quest_128k:12,,"[""Seveneves""]",,3258,1.83,True,abstained
loft:quest_128k:13,,"[""Alega Gang: Public Enemy No.1 of Cebu"", ""Lapu-Lapu (2002 film)"", ""Patay na si Hesus""]","[]

Final Answer: []",3475,2.93,True,structured_complete
loft:quest_128k:14,,"[""All She Was Worth"", ""Crossfire (novel)"", ""Out (novel)""]","[""""]  
Final Answer: []",3731,6.93,True,structured_complete
loft:quest_128k:15,,"[""Elizabeth (film)""]",,3253,1.94,True,abstained
loft:quest_128k:16,,"[""Personal Recollections of Joan of Arc""]",,3243,1.96,True,abstained
loft:quest_128k:17,,"[""Hitman's Wife's Bodyguard"", ""Red Notice (film)"", ""The King's Man""]",,3218,2.0,True,abstained
loft:quest_128k:18,,"[""The Way of the Scarlet Pimpernel""]",,3228,2.2,True,abstained
loft:quest_128k:19,,"[""Batman & Bill"", ""Batman & Robin (film)"", ""Batman (serial)""]","TITLE: Batman & Robin (film) | ID: 0

Final Answer: [""Batman & Robin (film)""]",3836,9.22,True,structured_complete
