id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:qampari_128k:0,,"[""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2018 Kunming Open – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2019 Launceston Tennis International – Men's Singles""]","TITLE: 2019 Launceston Tennis International – Men's Singles | ID: 98  
TITLE: 2018 Kentucky Bank Tennis Championships – Men's Singles | ID: 124  
TITLE: 2019 Burnie International – Men's Doubles | ID: 145  
TITLE: 2018 Stockton Challenger – Men's Singles | ID: 578  

[""2019 Launceston Tennis International – Men's Singles"", ""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles""]  
Final Answer: [""2019 Launceston Tennis International – Men's Singles"", ""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles""]",4443,9.54,True,structured_complete
loft:qampari_128k:1,,"[""Dead Heavens"", ""Gorilla Biscuits"", ""Quicksand"", ""Rival Schools"", ""Walking Concert""]","TITLE: Rival Schools | ID: 25  
TITLE: Gorilla Biscuits | ID: 91  
TITLE: Walking Concert | ID: 113  
TITLE: Dead Heavens | ID: 734  
TITLE: Quicksand (American band) | ID: 752  

[""Rival Schools"", ""Gorilla Biscuits"", ""Walking Concert"", ""Dead Heavens"", ""Quicksand (American band)""]

Final Answer: [""Rival Schools"", ""Gorilla Biscuits"", ""Walking Concert"", ""Dead Heavens"", ""Quicksand (American band)""]",4745,9.73,True,structured_complete
loft:qampari_128k:2,,"[""Arabsat-1A"", ""Arabsat-1B"", ""Arabsat-5A"", ""Badr-4"", ""INSAT-2DT""]","TITLE: Badr-4 | ID: 317  
TITLE: Arabsat-5A | ID: 355  
TITLE: Arabsat-1A | ID: 446  
TITLE: Arabsat-1B | ID: 710  
TITLE: INSAT-2DT | ID: 747  

Final Answer: [""Badr-4"", ""Arabsat-5A"", ""Arabsat-1A"", ""Arabsat-1B"", ""INSAT-2DT""]",5390,13.59,True,structured_complete
loft:qampari_128k:3,,"[""Diplopedia"", ""RationalWiki"", ""Uncyclopedia"", ""Veropedia"", ""Wiktionary""]","TITLE: Veropedia | ID: 398  
TITLE: Uncyclopedia | ID: 401  

[""Veropedia"", ""Uncyclopedia""]

Final Answer:[""Veropedia"", ""Uncyclopedia""]",4189,4.68,True,structured_complete
loft:qampari_128k:4,,"[""Chris McCormack"", ""Chrissie Wellington"", ""Helen Jenkins"", ""Magali Messmer"", ""Pete Jacobs""]","TITLE: Chris McCormack (triathlete) | ID: 281  
TITLE: Pete Jacobs (triathlete) | ID: 592  

List:  
- ""Chris McCormack""  
- ""Pete Jacobs""  

Final Answer: [""Chris McCormack"", ""Pete Jacobs""]",4419,7.33,True,structured_complete
loft:qampari_128k:5,,"[""Ammonia"", ""Collins reagent"", ""Dimethylformamide"", ""Ethanol"", ""Sodium azide""]","TITLE: Collins reagent | ID: 216  
[""Collins reagent"", ""Jones reagent"", ""Pyridinium chlorochromate (PCC)"", ""Pyridinium dichromate (PDC)""]

Final Answer: [""Collins reagent"", ""Jones reagent"", ""Pyridinium chlorochromate (PCC)"", ""Pyridinium dichromate (PDC)""]",3113,6.04,True,structured_complete
loft:qampari_128k:6,,"[""Byeongsan Seowon"", ""Dosan Seowon"", ""Oksan Seowon"", ""Seoak Seowon"", ""Sosu Seowon""]","TITLE: wnship in the city of Andong, North Gyeongsang Province, South Korea. | ID: 219  
[""Jondeoksa (尊德祠)"", ""Pungak Seodang (豊岳書堂)""]  
Final Answer: [""Jondeoksa (尊德祠)"", ""Pungak Seodang (豊岳書堂)""]",4875,7.89,True,structured_complete
loft:qampari_128k:7,,"[""2015 Wimbledon Championships – Boys' Singles"", ""2016 Charlottesville Men's Pro Challenger – singles"", ""2018 BNP Paribas Primrose Bordeaux – singles"", ""2018 JSM Challenger of Champaign–Urbana – singles"", ""2018 Knoxville Challenger – singles""]","TITLE: 2018 Knoxville Challenger – Singles | ID: 84  
TITLE: 2015 Wimbledon Championships – Boys' Singles | ID: 318  
TITLE: 2018 JSM Challenger of Champaign–Urbana – Singles | ID: 531  
TITLE: 2016 Charlottesville Men's Pro Challenger – Singles | ID: 559  
TITLE: 2018 BNP Paribas Primrose Bordeaux – Singles | ID: 717  

[""2018 Knoxville Challenger – Singles"", ""2015 Wimbledon Championships – Boys' Singles"", ""2018 JSM Challenger of Champaign–Urbana – Singles"", ""2016 Charlottesville Men's Pro Challenger – Singles"", ""2018 BNP Paribas Primrose Bordeaux – Singles""]  
Final Answer: [""2018 Knoxville Challenger – Singles"", ""2015 Wimbledon Championships – Boys' Singles"", ""2018 JSM Challenger of Champaign–Urbana – Singles"", ""2016 Charlottesville Men's Pro Challenger – Singles"", ""2018 BNP Paribas Primrose Bordeaux – Singles""]",5560,13.24,True,structured_complete
loft:qampari_128k:8,,"[""Christian Peter"", ""Howard Barbieri"", ""Jeff Kunkel"", ""Knowshon Moreno"", ""Melanie McGuire""]","TITLE: Moreno | ID: 316  
TITLE: Early years. Peter grew up the oldest of four children in the Locust section of Middletown Township, New Jersey. High school. Peter attended Middletown High School South, where he played one year of football as a junior. The team went undefeated and won the state title in 1990. College career. Peter received a full athletic scholarship to the University of Nebraska where he was a three-year starter. | ID: 430  
TITLE: Early life and education | ID: 438  
TITLE: Jeff Kunkel | ID: 537  

Final Answer: [""Knowshon Rockwell Moreno"", ""Peter"", ""Melanie Lyn Slate"", ""Jeff Kunkel""]",5281,11.3,True,structured_complete
loft:qampari_128k:9,,"[""2015 Città di Caltanissetta – singles"", ""2016 Open Città della Disfida – singles"", ""2016 Stockholm Open – doubles"", ""2017 Internationaux de Tennis de Vendée – singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – singles""]","TITLE: 2015 Città di Caltanissetta – Singles | ID: 52  
TITLE: 2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles | ID: 291  
TITLE: 2017 Internationaux de Tennis de Vendée – Singles | ID: 614  
TITLE: 2016 Open Città della Disfida – Singles | ID: 669  

[""2015 Città di Caltanissetta – Singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles"", ""2017 Internationaux de Tennis de Vendée – Singles"", ""2016 Open Città della Disfida – Singles""]  

Final Answer: [""2015 Città di Caltanissetta – Singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles"", ""2017 Internationaux de Tennis de Vendée – Singles"", ""2016 Open Città della Disfida – Singles""]",5501,12.07,True,structured_complete
