id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]","TITLE: None provided  
ID: 2  

Final Answer: Dan Bilzerian",3438,6.24,True,structured_complete
loft:hotpotqa_128k:1,,"[""Laura's Star""]","TITLE: The film Wonder Woman was released first. The passage states: ""Wonder Woman is a 2009 direct-to-DVD animated superhero film..."" There is no mention of the release date of ""Laura's Star"" in the passage. Therefore, based on the information provided, Wonder Woman (2009) was released before Laura's Star, as the latter's release date is not given.
ID: [2]

Final Answer: Wonder Woman",3260,6.57,True,structured_complete
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: [2]  
ID: 2  

TITLE: [3]  
ID: 3  

Final Answer: 2000",3485,4.98,True,structured_complete
loft:hotpotqa_128k:3,,"[""Araminta Ross""]","TITLE: None provided  
ID: 2  

Final Answer: Harriet Tubman",3218,2.28,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]","No relevant documents provide information about Arundel Castle or a war between two groups that damaged it. The only mention of damage relates to a stadium during the Abkhaz–Georgian conflict, which is unrelated to Arundel Castle.

Final Answer: NOTHING RELEVANT",3236,3.32,True,structured_complete
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]","TITLE: None provided  
ID: 2  

Final Answer: NOTHING RELEVANT",3316,6.32,True,structured_complete
loft:hotpotqa_128k:6,,"[""1976""]","TITLE: [2]  
ID: 2  

TITLE: [3]  
ID: 3  

Final Answer: 1976",3439,6.19,True,structured_complete
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: [2] ID: [2]
TITLE: [3] ID: [3]

Final Answer: Obsession has been around longer than Battle Sheep.",3658,7.93,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: [2]  
ID: 2  

TITLE: [3]  
ID: 3  

- RZA  

Final Answer: RZA",3927,11.69,True,structured_complete
loft:hotpotqa_128k:9,,"[""Washington State""]","TITLE: Mike Leach (American football coach) ... is the head coach of the Washington State Cougars football team. Previously, he was head coach of the Texas Tech Red Raiders football team, leading the Red Raiders to winning seasons in every year of his tenure.
ID: 2

Final Answer: Washington State Cougars",3199,4.64,True,structured_complete
loft:hotpotqa_128k:10,,"[""Love Drunk""]","TITLE: The lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift is ""Two Is Better Than One"". This song is from their second studio album ""Love Drunk"" (2009) and was written by Martin Johnson and Swift. It is the band's second official single from the album.
ID: 1

TITLE: The lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift is ""Love Drunk"". This is supported by the fact that ""Love Drunk"" is the lead single from the album and that ""Two Is Better Than One"" (featuring Taylor Swift) is listed as one of the singles from the album. Martin Johnson is identified as the frontman of the band. The passage states that ""Two Is Better Than One"" (featuring Taylor Swift) is part of the album's singles, implying co-writing with Taylor Swift. Therefore, the lead single is ""Love Drunk"".
ID: 2

Final Answer: Love Drunk",3626,14.33,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]","TITLE: None  
ID: 2  

Final Answer:",3239,4.16,True,structured_complete
