id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:nq_128k:0,,"[""the following day""]","TITLE: WWE Raw | ID: 583  
List:  
- Monday Night Raw episodes are available on Hulu the following day in a condensed 90-minute version.  

Final Answer: Monday Night Raw episodes are available on Hulu the following day in a condensed 90-minute version.",2806,8.27,True,structured_complete
loft:nq_128k:1,,"[""Spain"", ""Taíno"", ""indigenous Taíno people""]","TITLE: Puerto Rico | ID: 135  
Final Answer: Spain",2831,7.53,True,structured_complete
loft:nq_128k:2,,"[""September 13, 2012""]",,2304,0.79,True,abstained
loft:nq_128k:3,,"[""Haliaeetus""]","TITLE: Bald eagle | ID: 283  
Final Answer: Haliaeetus",2602,3.05,True,structured_complete
loft:nq_128k:4,,"[""Kobol's Last Gleaming""]","TITLE: Number Eight (Battlestar Galactica) | ID: 763  
Final Answer: The notes do not specify the exact moment when Boomer finds out she is a Cylon, only that she encounters other Number Eight copies on the basestar and refuses to accept she is a Cylon. Therefore, the precise timing is not provided.",2931,9.28,True,structured_complete
loft:nq_128k:5,,"[""Nala""]",,2314,0.79,True,abstained
loft:nq_128k:6,,"[""Christopher Lloyd""]","TITLE: Over the Garden Wall | ID: 270  
Answer: Christopher Lloyd plays the Woodsman in Over the Garden Wall.  
Final Answer: Christopher Lloyd",2902,7.33,True,structured_complete
loft:nq_128k:7,,"[""Charlotte of Mecklenburg-Strelitz""]",,2307,0.79,True,abstained
loft:nq_128k:8,,"[""Glenn Close""]","TITLE: 101 Dalmatians (1996 film) | ID: 490  
Final Answer: Glenn Close",2623,3.51,True,structured_complete
loft:nq_128k:9,,"[""the Ramones""]","TITLE: I Wanna Be Sedated | ID: 635  
Final Answer: the Ramones",2897,7.46,True,structured_complete
loft:nq_128k:10,,"[""at least seven"", ""at least seven players"", ""seven""]","TITLE: Eligible receiver | ID: 64  
- The number of players on the line of scrimmage in American football is at least seven.

Final Answer: at least seven",3098,11.67,True,structured_complete
loft:nq_128k:11,,"[""September 1972""]","TITLE: The Waltons | ID: 79  
Final Answer: September 1972",2760,5.25,True,structured_complete
loft:nq_128k:12,,"[""Hook""]",Final Answer:,2529,1.48,True,structured_complete
loft:nq_128k:13,,"[""2011""]",,2301,0.79,True,abstained
loft:nq_128k:14,,"[""the summit of Cadillac Mountain""]",,2298,0.79,True,abstained
loft:nq_128k:15,,"[""Indian government""]",,2304,0.8,True,abstained
loft:nq_128k:16,,"[""the primal rib""]","TITLE: Standing rib roast | ID: 408  
Prime rib comes from the primal rib section of a cow, specifically ribs six through 12.

Final Answer: primal rib section of a cow, specifically ribs six through 12",2696,4.99,True,structured_complete
