id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",Dan Bilzerian,15175,31.63,True,final_called
loft:hotpotqa_128k:1,,"[""Laura's Star""]","TITLE: Laura's Star | ID: 209222  
TITLE: Wonder Woman (2009 film) | ID: 112199  

Laura's Star was released first, as it was released in 2004, while Wonder Woman was released in 2009.",33066,48.02,True,repetition_broken
loft:hotpotqa_128k:2,,"[""in 2000""]",,3546,12.53,True,abstained
loft:hotpotqa_128k:3,,"[""Araminta Ross""]",Harriet Tubman,4962,8.67,True,final_called
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",Not found,24732,49.95,True,final_called
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]",,8879,39.47,True,abstained
loft:hotpotqa_128k:6,,"[""1976""]","The text provided does not contain information about the year the largest convention center in the U.S. state of Georgia opened. Therefore, based on the given content, the year cannot be determined.",1735,12.77,True,final_called
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678  
TITLE: Battle Sheep | ID: 702  

- Obsession was released in 1977.  
- Battle Sheep was released in 2010.  

Obsession has been around longer than Battle Sheep.",10920,17.28,True,repetition_broken
loft:hotpotqa_128k:8,,"[""Eli Roth""]",RZA,5753,18.51,True,final_called
loft:hotpotqa_128k:9,,"[""Washington State""]","The text does not provide information about where Mike Leach currently coaches. It mentions that he coached the 2012 Washington State Cougars football team, but there is no information about his current coaching position. Therefore, based on the provided text, we cannot determine where Mike Leach currently coaches.",2050,11.52,True,final_called
loft:hotpotqa_128k:10,,"[""Love Drunk""]",Two Is Better Than One,6749,16.07,True,final_called
loft:hotpotqa_128k:11,,"[""1940""]",1940 to 1944,14140,37.34,True,final_called
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",1999 Galtür avalanche,4703,7.9,True,final_called
loft:hotpotqa_128k:13,,"[""Ali Qushji""]",TITLE: Ali Qushji | ID: 539,12138,11.51,True,repetition_broken
loft:hotpotqa_128k:14,,"[""December 1974""]",December 1974,3620,7.95,True,final_called
loft:hotpotqa_128k:15,,"[""England""]",Not mentioned,3862,12.86,True,final_called
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",Final Answer: Morgan Llywelyn,6859,25.7,True,final_called
loft:hotpotqa_128k:17,,"[""Ten Walls""]",Not found,1869,8.52,True,final_called
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]",,26940,65.99,True,abstained
loft:hotpotqa_128k:19,,"[""The Suite Life of Zack & Cody""]",Phineas and Ferb,4097,15.5,True,final_called
loft:hotpotqa_128k:20,,"[""Cambridge University""]","Smiljan Radic, Catholic University of Chile",4101,21.33,True,final_called
loft:hotpotqa_128k:21,,"[""25 million copies""]",The text does not contain information about the number of copies sold for the Big Daddy character.,1931,15.04,True,final_called
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]","The text provided does not mention the actress who stars in the title role of 'Unbreakable Kimmy Schmidt'. Therefore, based on the given information, the answer cannot be determined.",3859,10.82,True,final_called
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",,3298,10.49,True,abstained
loft:hotpotqa_128k:24,,"[""The Vanishing""]",The Vanishing,2150,16.83,True,final_called
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]",,5846,43.41,True,abstained
loft:hotpotqa_128k:26,,"[""Scapegoat Mountain""]",,6015,51.21,True,abstained
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]","The text provided does not mention the creator of the NBC sitcom ""Superstore"" in which Johnny Pemberton appears as Bo Thompson. Therefore, based on the given information, the creator cannot be determined.",1883,7.28,True,final_called
loft:hotpotqa_128k:28,,"[""no""]","Yes. Götterdämmerung is an opera by Richard Wagner, and Dafne is the earliest known work that, by modern standards, could be considered an opera. Both are classified as operas based on the provided context.",3646,10.88,True,final_called
loft:hotpotqa_128k:29,,"[""Rome""]",Rome,10442,9.47,True,final_called
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]","Albert Heijn started up Ahold, which eventually merged with the Delhaize Group.",8332,56.29,True,final_called
loft:hotpotqa_128k:31,,"[""Unbreakable""]",Unbreakable,5383,13.69,True,final_called
loft:hotpotqa_128k:32,,"[""directed by Shane Meadows""]","The film in which Stephen Graham starred in 2006 is ""This Is England."" The director of ""This Is England"" is Shane Meadows.",2088,6.1,True,final_called
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",world wushu tournament,5887,15.83,True,final_called
loft:hotpotqa_128k:34,,"[""Turkey""]",Istanbul,11582,17.39,True,final_called
loft:hotpotqa_128k:35,,"[""Omega SA""]",Omega,2912,5.94,True,final_called
loft:hotpotqa_128k:36,,"[""five""]",five,5186,8.47,True,final_called
loft:hotpotqa_128k:37,,"[""Afro-Russian""]","African ethnic group, specifically Beninese",3596,5.54,True,final_called
loft:hotpotqa_128k:38,,"[""Lawton Chiles""]",,39904,51.24,True,abstained
loft:hotpotqa_128k:39,,"[""8 November 1978""]",8 November 1978,8412,9.06,True,final_called
loft:hotpotqa_128k:40,,"[""Nye County""]",Nye County,9752,19.22,True,final_called
loft:hotpotqa_128k:41,,"[""genus""]",genus level,5338,8.86,True,final_called
loft:hotpotqa_128k:42,,"[""yes""]",Yes,2011,12.56,True,final_called
loft:hotpotqa_128k:43,,"[""Shawnee""]",Pottawatomie County,3487,6.79,True,final_called
loft:hotpotqa_128k:44,,"[""Jamnagar""]",India,1538,6.66,True,final_called
loft:hotpotqa_128k:45,,"[""Viscount Cranborne""]",,10780,26.56,True,abstained
loft:hotpotqa_128k:46,,"[""The Most Dangerous Game""]",The Hounds of Zaroff,18115,18.35,True,final_called
