id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:nq_128k:0,,"[""the following day""]","TITLE: WWE Raw | ID: 583  
Final Answer: nothing relevant",1886,3.25,True,structured_complete
loft:nq_128k:1,,"[""Spain"", ""Taíno"", ""indigenous Taíno people""]",,1410,0.45,True,abstained
loft:nq_128k:2,,"[""September 13, 2012""]",,1424,0.43,True,abstained
loft:nq_128k:3,,"[""Haliaeetus""]","TITLE: genus Haliaeetus (sea eagles) which gets both its common and specific scientific names from the distinctive appearance of the adult's head. Bald in the English name is derived from the word piebald, and refers to the white head and tail feathers and their contrast with the darker body.[18] The scientific name is derived from Haliaeetus, New Latin for ""sea eagle"" (from the Ancient Greek haliaetos), and leucocephalus, Latinized Ancient Greek for ""white head,"" from λευκος leukos (""white"") and κεφαλη kephale (""head"").[19][20] | END ID: 283

- The genus of a bald eagle is Haliaeetus.

Final Answer: Haliaeetus",2104,8.26,True,structured_complete
loft:nq_128k:4,,"[""Kobol's Last Gleaming""]",,1405,0.47,True,abstained
loft:nq_128k:5,,"[""Nala""]",,1457,0.54,True,abstained
loft:nq_128k:6,,"[""Christopher Lloyd""]","TITLE: Over the Garden Wall | ID: 270  
Final Answer: Christopher Lloyd",1714,1.84,True,structured_complete
loft:nq_128k:7,,"[""Charlotte of Mecklenburg-Strelitz""]",,1473,0.59,True,abstained
loft:nq_128k:8,,"[""Glenn Close""]","TITLE: 101 Dalmatians (1996 film)
ID: 490

Final Answer: Glenn Close",1769,2.32,True,structured_complete
loft:nq_128k:9,,"[""the Ramones""]","TITLE: I Wanna Be Sedated | ID: 635  
[""the Ramones""]

Final Answer: the Ramones",2085,5.77,True,structured_complete
loft:nq_128k:10,,"[""at least seven"", ""at least seven players"", ""seven""]","TITLE: Eligible receiver  
ID: 64  

- The number of players on the line of scrimmage in American football is at least seven.  

Final Answer: at least seven",1773,2.51,True,structured_complete
loft:nq_128k:11,,"[""September 1972""]",,1458,0.69,True,abstained
loft:nq_128k:12,,"[""Hook""]","TITLE: Nothing relevant found in the passage to answer the query about who Emma is dating in Once Upon a Time.  
ID: None  

Final Answer: NOTHING RELEVANT",1694,2.43,True,structured_complete
loft:nq_128k:13,,"[""2011""]",,1452,0.72,True,abstained
loft:nq_128k:14,,"[""the summit of Cadillac Mountain""]",,1425,0.67,True,abstained
loft:nq_128k:15,,"[""Indian government""]",,1439,0.75,True,abstained
loft:nq_128k:16,,"[""the primal rib""]","TITLE: Standing rib roast | ID: 408  
Prime rib comes from the primal rib section of a cow, specifically ribs six through 12.

Final Answer: primal rib section of a cow, specifically ribs six through 12",1839,2.54,True,structured_complete
loft:nq_128k:17,,"[""Ledger""]","TITLE: Heath Ledger  
ID: 48  

Final Answer: Heath Ledger",1742,1.56,True,structured_complete
loft:nq_128k:18,,"[""Gravity"", ""Gravity, or gravitation""]",,1464,0.45,True,abstained
loft:nq_128k:19,,"[""The Lykan Hypersport""]","TITLE: Lykan HyperSport | ID: 158  
Final Answer: NOTHING RELEVANT",2290,7.63,True,structured_complete
loft:nq_128k:20,,"[""Jack Lord"", ""John Joseph Patrick Ryan""]","TITLE: Jack Lord | ID: 125  
Final Answer: Jack Lord",1910,3.12,True,structured_complete
loft:nq_128k:21,,"[""non-ferrous""]","TITLE: Non-ferrous metal | ID: 39  
Final Answer: non-ferrous",1701,1.52,True,structured_complete
loft:nq_128k:22,,"[""Sauron""]","TITLE: Sauron | ID: 519  
Final Answer: Sauron",1937,3.52,True,structured_complete
loft:nq_128k:23,,"[""Akbar the Great"", ""Babur""]",,1479,0.53,True,abstained
loft:nq_128k:24,,"[""24 November 1949""]","TITLE: Hyderabad State (1948–56) | ID: 26  
Final Answer: 24 November 1949",1849,2.92,True,structured_complete
loft:nq_128k:25,,"[""Nepal""]","TITLE: Vikram Samvat | ID: 760  
- The Vikram Samvat calendar is official in Nepal.

Final Answer: Nepal",1892,2.64,True,structured_complete
loft:nq_128k:26,,"[""Rocky""]",,1451,0.52,True,abstained
loft:nq_128k:27,,"[""cell nucleus"", ""in the cell nucleus""]",,1467,0.47,True,abstained
loft:nq_128k:28,,"[""Richard Parker""]",,1470,0.43,True,abstained
loft:nq_128k:29,,"[""Geoffrey Dyson Palmer"", ""Geoffrey Dyson Palmer, OBE""]",,1431,0.44,True,abstained
loft:nq_128k:30,,"[""9 to 25 February 2018""]","TITLE: Mexico at the 2018 Winter Olympics | ID: 386  
Mexico played in the Winter Olympics from 9 to 25 February 2018.

Final Answer: 9 to 25 February 2018",1825,2.63,True,structured_complete
loft:nq_128k:31,,"[""CeCe Drake""]","TITLE: A (Pretty Little Liars) | ID: 255  
- CeCe Drake

Final Answer: CeCe Drake",1776,1.93,True,structured_complete
loft:nq_128k:32,,"[""Grisha""]","TITLE: G. Callen | ID: 373  
Final Answer: Grisha Alekandrovich Nikolaev",2024,4.52,True,structured_complete
loft:nq_128k:33,,"[""Serous Membrane"", ""the visceral membrane""]",,1412,0.42,True,abstained
loft:nq_128k:34,,"[""June 22, 1942""]","No relevant documents provide information on when it became law to stand for the national anthem.

Final Answer: []",1663,0.96,True,structured_complete
loft:nq_128k:35,,"[""Phosphorus pentoxide""]",,1476,0.46,True,abstained
loft:nq_128k:36,,"[""rubidium-85""]","TITLE: Krypton-85 | ID: 755  
Final Answer: stable, non-radioactive rubidium-85",1816,1.41,True,structured_complete
loft:nq_128k:37,,"[""\""Nelson's Sparrow\"""", ""Nelson's Sparrow""]",,1416,0.48,True,abstained
loft:nq_128k:38,,"[""Malayalam""]",Final Answer: NOTHING RELEVANT,2571,8.19,True,structured_complete
loft:nq_128k:39,,"[""David Ben-Gurion""]","TITLE: Israeli Declaration of Independence | ID: 880  
Final Answer: David Ben-Gurion",1701,1.37,True,structured_complete
loft:nq_128k:40,,"[""Manchuria""]","TITLE: Qing dynasty | ID: 609  
The rulers of the Qing dynasty originated from the Jurchen Aisin Gioro clan in Manchuria.

Final Answer: the Jurchen Aisin Gioro clan in Manchuria",1995,4.08,True,structured_complete
loft:nq_128k:41,,"[""February 27, 2015"", ""February 27, 2015""]",,1464,0.43,True,abstained
loft:nq_128k:42,,"[""produced by Quincy Jones""]",,1464,0.56,True,abstained
loft:nq_128k:43,,"[""Ludacris""]","TITLE: None provided  
ID: None provided  
- Ludacris

Final Answer: Ludacris",1881,2.91,True,structured_complete
loft:nq_128k:44,,"[""Jakkur, Bangalore, India""]","TITLE: Jawaharlal Nehru Centre for Advanced Scientific Research | ID: 809

Final Answer: TITLE: Jawaharlal Nehru Centre for Advanced Scientific Research | ID: 809",1687,2.72,True,structured_complete
loft:nq_128k:45,,"[""condense the steam""]","TITLE: Cooling towers originated in the 19th century through the development of condensers for use with the steam engine.  
ID: 429  

Final Answer: - Cooling water runs through the condenser to condense steam coming out of the cylinders or turbines. - This process reduces back pressure, reduces steam consumption, decreases fuel consumption, increases power, and recycles boiler water. - Condensers require an ample supply of cooling water to function effectively; without it, they are impractical.",2106,5.97,True,structured_complete
