id,answers,prediction,tokens,latency_s,score
loft:quest_128k:0,"[""A Case of Need""]", ['The Bewitched'],118038,,0.0
loft:quest_128k:1,"[""Five Point Someone"", ""One Night @ the Call Center"", ""The 3 Mistakes of My Life""]"," ['The Lives of Animals', 'The Lives of Animals']",118052,,0.0
loft:quest_128k:2,"[""Duel with Death"", ""Fly Away Home (2016 film)"", ""Sunshine (1999 film)""]"," ['The Bewitched', 'The Lives of Animals']",118049,,0.0
loft:quest_128k:3,"[""Moomins and the Comet Chase"", ""Quest for a Heart"", ""Santa Claus and the Magic Drum""]"," ['The Village of No Return', '78']",118039,,0.0
loft:quest_128k:4,"[""At Night We Walk in Circles"", ""La reina de América"", ""Lost City Radio""]", ['The Bewitched'],118038,,0.0
loft:quest_128k:5,"[""One Way Trip 3D""]"," ['The Bewitched', 'The Bewitched']",118037,,0.0
loft:quest_128k:6,"[""Lego Scooby-Doo! Blowout Beach Bash"", ""Scooby-Doo! and the Curse of the 13th Ghost"", ""The Magic Snowflake""]", ['The Midnight Zoo'],118039,,0.0
loft:quest_128k:7,"[""Firecrest (novel)"", ""Lament for Leto""]", ['The Bewitched'],118036,,0.0
loft:quest_128k:8,"[""Crisis of Conscience""]"," ['The Bewitched', '194']",118038,,0.0
loft:quest_128k:9,"[""Demi-Gods and Semi-Devils"", ""The Adventures of Peregrine Pickle"", ""The History of Sir Charles Grandison""]"," ['The Bewitched', 'The Bewitched']",118057,,0.0
loft:quest_128k:10,"[""Chain of Attack"", ""The Final Nexus"", ""The Peacekeepers""]", ['The Bewitched'],118033,,0.0
loft:quest_128k:11,"[""Best Defense"", ""Red Dawn""]"," ['The Village of No Return', '78']",118050,,0.0
loft:quest_128k:12,"[""Seveneves""]", ['The Lives of Animals'],118047,,0.0
loft:quest_128k:13,"[""Alega Gang: Public Enemy No.1 of Cebu"", ""Lapu-Lapu (2002 film)"", ""Patay na si Hesus""]"," ['The Adventures of Jinbao', 'The Lives of Animals']",118040,,0.0
loft:quest_128k:14,"[""All She Was Worth"", ""Crossfire (novel)"", ""Out (novel)""]"," ['The Bewitched', '78']",118037,,0.0
loft:quest_128k:15,"[""Elizabeth (film)""]"," ['The Bewitched', '78']",118049,,0.0
loft:quest_128k:16,"[""Personal Recollections of Joan of Arc""]", ['The Lives of Animals' (ID: 319)],118052,,0.0
loft:quest_128k:17,"[""Hitman's Wife's Bodyguard"", ""Red Notice (film)"", ""The King's Man""]", ['The Invincible Constable'],118040,,0.0
loft:quest_128k:18,"[""The Way of the Scarlet Pimpernel""]"," ['The Bewitched', '1943']",118046,,0.0
loft:quest_128k:19,"[""Batman & Bill"", ""Batman & Robin (film)"", ""Batman (serial)""]", ['The Bewitched'],118043,,0.0
loft:quest_128k:20,"[""Batman: The Killing Joke (film)"", ""Pérák: The Shadow over Prague"", ""The League of Extraordinary Gentlemen (film)""]"," ['The Village of No Return', '78']",118052,,0.0
loft:quest_128k:21,"[""Poison in Jest"", ""The Waxworks Murder""]", ['The Bewitched'],118043,,0.0
