id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:qampari_128k:0,,"[""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2018 Kunming Open – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2019 Launceston Tennis International – Men's Singles""]","TITLE: 2019 Launceston Tennis International – Men's Singles | ID: 98  
TITLE: 2018 Kentucky Bank Tennis Championships – Men's Singles | ID: 124  
TITLE: 2019 Burnie International – Men's Doubles | ID: 145  
TITLE: 2018 Kunming Open – Men's Doubles | ID: 449  
TITLE: 2018 Stockton Challenger – Men's Singles | ID: 578  
TITLE: kton Challenger – Men's Singles | ID: 578  

[""2019 Launceston Tennis International – Men's Singles"", ""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2018 Kunming Open – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles"", ""kton Challenger – Men's Singles""]  

Final Answer: [""2019 Launceston Tennis International – Men's Singles"", ""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2018 Kunming Open – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles"", ""kton Challenger – Men's Singles""]",8377,38.4,True,structured_complete
loft:qampari_128k:1,,"[""Dead Heavens"", ""Gorilla Biscuits"", ""Quicksand"", ""Rival Schools"", ""Walking Concert""]","TITLE: Rival Schools | ID: 25  
TITLE: Gorilla Biscuits | ID: 91  
TITLE: Walking Concert | ID: 113  
TITLE: Dead Heavens | ID: 734  
TITLE: Quicksand (American band) | ID: 752  
TITLE: Quicksand | ID: 752  

[""Rival Schools"", ""Gorilla Biscuits"", ""Youth of Today"", ""Walking Concert"", ""Dead Heavens"", ""Quicksand""]  

Final Answer: [""Rival Schools"", ""Gorilla Biscuits"", ""Youth of Today"", ""Walking Concert"", ""Dead Heavens"", ""Quicksand""]",8399,32.84,True,structured_complete
loft:qampari_128k:2,,"[""Arabsat-1A"", ""Arabsat-1B"", ""Arabsat-5A"", ""Badr-4"", ""INSAT-2DT""]","TITLE: Badr-4 | ID: 317  
TITLE: Arabsat-5A | ID: 355  
TITLE: Arabsat-1A | ID: 446  
TITLE: Arabsat-1B | ID: 710  
TITLE: INSAT-2DT | ID: 747  

[""Arabsat"", ""Arabsat-5A"", ""Arabsat-1A"", ""Arabsat-1B"", ""INSAT-2DT""]

Final Answer: [""Arabsat"", ""Arabsat-5A"", ""Arabsat-1A"", ""Arabsat-1B"", ""INSAT-2DT""]",8714,41.24,True,structured_complete
loft:qampari_128k:3,,"[""Diplopedia"", ""RationalWiki"", ""Uncyclopedia"", ""Veropedia"", ""Wiktionary""]","TITLE: Wiktionary | ID: 56  
TITLE: Veropedia | ID: 398  
TITLE: Uncyclopedia | ID: 401  

Final Answer: [""Wiktionary"", ""Veropedia"", ""Uncyclopedia""]",7983,22.13,True,structured_complete
loft:qampari_128k:4,,"[""Chris McCormack"", ""Chrissie Wellington"", ""Helen Jenkins"", ""Magali Messmer"", ""Pete Jacobs""]","TITLE: Chris McCormack (triathlete) | ID: 281  
TITLE: Pete Jacobs (triathlete) | ID: 592  

[""Chris McCormack is a notable triathlete. He has served as a consultant at the operational level with the royal family of Bahrain for steering their Bahrain Endurance vision. McCormack is a board member of the Pho3nix Foundation, a non-profit social welfare organisation founded by Polish businessman and philanthropist Sebastian Kulczyk that aims to create a global system of professional support for youths talented at sports."", ""Pete Jacobs was a notable triathlete, winning the 2012 Ironman World Championship and competing in long-distance, non-drafting triathlon events. He started competing in triathlon at age 18.""]

Final Answer: [""Chris McCormack is a notable triathlete. He has served as a consultant at the operational level with the royal family of Bahrain for steering their Bahrain Endurance vision. McCormack is a board member of the Pho3nix Foundation, a non-profit social welfare organisation founded by Polish businessman and philanthropist Sebastian Kulczyk that aims to create a global system of professional support for youths talented at sports."", ""Pete Jacobs was a notable triathlete, winning the 2012 Ironman World Championship and competing in long-distance, non-drafting triathlon events. He started competing in triathlon at age 18.""]",7896,35.39,True,structured_complete
loft:qampari_128k:5,,"[""Ammonia"", ""Collins reagent"", ""Dimethylformamide"", ""Ethanol"", ""Sodium azide""]","TITLE: Collins reagent | ID: 216  
List of existing reagent compounds:  
- Collins reagent  
- Jones reagent  
- Pyridinium chlorochromate (PCC)  
- Pyridinium dichromate (PDC)

Final Answer: [""Collins reagent"", ""Jones reagent"", ""Pyridinium chlorochromate (PCC)"", ""Pyridinium dichromate (PDC)""]",4753,10.14,True,structured_complete
loft:qampari_128k:6,,"[""Byeongsan Seowon"", ""Dosan Seowon"", ""Oksan Seowon"", ""Seoak Seowon"", ""Sosu Seowon""]","TITLE: Byeongsan Seowon | ID: 219

Final Answer: [""Byeongsan Seowon""]",7481,12.49,True,structured_complete
loft:qampari_128k:7,,"[""2015 Wimbledon Championships – Boys' Singles"", ""2016 Charlottesville Men's Pro Challenger – singles"", ""2018 BNP Paribas Primrose Bordeaux – singles"", ""2018 JSM Challenger of Champaign–Urbana – singles"", ""2018 Knoxville Challenger – singles""]","TITLE: 2018 Knoxville Challenger – Singles | ID: 84  
TITLE: 2015 Wimbledon Championships – Boys' Singles | ID: 318  
TITLE: 2018 JSM Challenger of Champaign–Urbana – Singles | ID: 531  
TITLE: 2016 Charlottesville Men's Pro Challenger – Singles | ID: 559  
TITLE: 2018 BNP Paribas Primrose Bordeaux – Singles | ID: 717  

[""2018 Knoxville Challenger – Singles"", ""2015 Wimbledon Championships – Boys' Singles"", ""2018 JSM Challenger of Champaign–Urbana – Singles"", ""2016 Charlottesville Men's Pro Challenger – Singles"", ""2018 BNP Paribas Primrose Bordeaux – Singles""]  
Final Answer: [""2018 Knoxville Challenger – Singles"", ""2015 Wimbledon Championships – Boys' Singles"", ""2018 JSM Challenger of Champaign–Urbana – Singles"", ""2016 Charlottesville Men's Pro Challenger – Singles"", ""2018 BNP Paribas Primrose Bordeaux – Singles""]",8624,29.55,True,structured_complete
loft:qampari_128k:8,,"[""Christian Peter"", ""Howard Barbieri"", ""Jeff Kunkel"", ""Knowshon Moreno"", ""Melanie McGuire""]","TITLE: Knowshon Moreno | ID: 316  
TITLE: Christian Peter | ID: 430  
TITLE: Melanie McGuire | ID: 438  
TITLE: Early life and education | ID: 438  
TITLE: Jeff Kunkel | ID: 537  

[""Knowshon Moreno graduated from Middletown High School South."", ""Christian Peter graduated from Middletown High School South."", ""Melanie Lyn Slate graduated from Middletown High School South."", ""Jeff Kunkel graduated from Middletown High School South.""]

Final Answer: [""Knowshon Moreno graduated from Middletown High School South."", ""Christian Peter graduated from Middletown High School South."", ""Melanie Lyn Slate graduated from Middletown High School South."", ""Jeff Kunkel graduated from Middletown High School South.""]",8494,32.1,True,structured_complete
loft:qampari_128k:9,,"[""2015 Città di Caltanissetta – singles"", ""2016 Open Città della Disfida – singles"", ""2016 Stockholm Open – doubles"", ""2017 Internationaux de Tennis de Vendée – singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – singles""]","TITLE: 2015 Città di Caltanissetta – Singles | ID: 52  
TITLE: 2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles | ID: 291  
TITLE: 2017 Internationaux de Tennis de Vendée – Singles | ID: 614  
TITLE: 2016 Open Città della Disfida – Singles | ID: 669  

[""2015 Città di Caltanissetta – Singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles"", ""2017 Internationaux de Tennis de Vendée – Singles"", ""2016 Open Città della Disfida – Singles""]  
Final Answer: [""2015 Città di Caltanissetta – Singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – Singles"", ""2017 Internationaux de Tennis de Vendée – Singles"", ""2016 Open Città della Disfida – Singles""]",8179,24.87,True,structured_complete
