id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:nq_128k:0,,"[""the following day""]",,1082,1.34,True,abstained
loft:nq_128k:1,,"[""Spain"", ""Taíno"", ""indigenous Taíno people""]",,835,0.49,True,abstained
loft:nq_128k:2,,"[""September 13, 2012""]","TITLE: Glee (season 4) | ID: 252

Final Answer: None of the provided notes specify the release date of Season 4 of Glee.",1386,3.73,True,structured_complete
loft:nq_128k:3,,"[""Haliaeetus""]",,1078,1.09,True,abstained
loft:nq_128k:4,,"[""Kobol's Last Gleaming""]",,1104,1.54,True,abstained
loft:nq_128k:5,,"[""Nala""]",,823,0.88,True,abstained
loft:nq_128k:6,,"[""Christopher Lloyd""]",,1075,1.22,True,abstained
loft:nq_128k:7,,"[""Charlotte of Mecklenburg-Strelitz""]",,1079,1.62,True,abstained
loft:nq_128k:8,,"[""Glenn Close""]",,821,1.06,True,abstained
loft:nq_128k:9,,"[""the Ramones""]","TITLE: None provided  
ID: None provided  

Final Answer: NOTHING RELEVANT",1720,11.23,True,structured_complete
loft:nq_128k:10,,"[""at least seven"", ""at least seven players"", ""seven""]",,1089,0.98,True,abstained
loft:nq_128k:11,,"[""September 1972""]",,820,1.06,True,abstained
loft:nq_128k:12,,"[""Hook""]",,1103,1.32,True,abstained
loft:nq_128k:13,,"[""2011""]",,1097,1.11,True,abstained
loft:nq_128k:14,,"[""the summit of Cadillac Mountain""]",,1101,1.23,True,abstained
loft:nq_128k:15,,"[""Indian government""]",,1096,1.17,True,abstained
loft:nq_128k:16,,"[""the primal rib""]",,823,0.78,True,abstained
loft:nq_128k:17,,"[""Ledger""]",,1098,0.78,True,abstained
loft:nq_128k:18,,"[""Gravity"", ""Gravity, or gravitation""]",,1104,0.61,True,abstained
loft:nq_128k:19,,"[""The Lykan Hypersport""]",,1092,0.95,True,abstained
loft:nq_128k:20,,"[""Jack Lord"", ""John Joseph Patrick Ryan""]",,823,0.39,True,abstained
loft:nq_128k:21,,"[""non-ferrous""]",,816,0.39,True,abstained
loft:nq_128k:22,,"[""Sauron""]",,819,0.39,True,abstained
loft:nq_128k:23,,"[""Akbar the Great"", ""Babur""]","TITLE: Mughal Empire  
ID: TLE: Mughal Empire  

Final Answer: the accession of Babur over Ibrahim Lodi, the last ruler of the Delhi Sultanate, in the First Battle of Panipat (1526)",1456,4.21,True,structured_complete
loft:nq_128k:24,,"[""24 November 1949""]",,1097,0.92,True,abstained
loft:nq_128k:25,,"[""Nepal""]",,1112,0.51,True,abstained
loft:nq_128k:26,,"[""Rocky""]",,1107,0.51,True,abstained
loft:nq_128k:27,,"[""cell nucleus"", ""in the cell nucleus""]",,1095,0.72,True,abstained
loft:nq_128k:28,,"[""Richard Parker""]","TITLE: Life of Pi | ID: 206  
Final Answer: nothing relevant",1479,3.32,True,structured_complete
loft:nq_128k:29,,"[""Geoffrey Dyson Palmer"", ""Geoffrey Dyson Palmer, OBE""]","TITLE: Nothing relevant found in the provided text to answer the query about who played Lionel in ""As Time Goes By.""
ID: (No document provided)
Answer: NOTHING RELEVANT

Final Answer: NOTHING RELEVANT",1413,3.87,True,structured_complete
loft:nq_128k:30,,"[""9 to 25 February 2018""]",,1102,0.56,True,abstained
loft:nq_128k:31,,"[""CeCe Drake""]",,1135,0.62,True,abstained
loft:nq_128k:32,,"[""Grisha""]",,1096,0.97,True,abstained
loft:nq_128k:33,,"[""Serous Membrane"", ""the visceral membrane""]",,1087,0.83,True,abstained
loft:nq_128k:34,,"[""June 22, 1942""]",,1098,1.38,True,abstained
loft:nq_128k:35,,"[""Phosphorus pentoxide""]",,1112,1.54,True,abstained
loft:nq_128k:36,,"[""rubidium-85""]",,819,1.19,True,abstained
loft:nq_128k:37,,"[""\""Nelson's Sparrow\"""", ""Nelson's Sparrow""]","TITLE: Jason Gideon | ID: 724  
- Episode: ""Nelson's Sparrow""  
- Season: 10  

Final Answer: ""Nelson's Sparrow""",1507,6.69,True,structured_complete
loft:nq_128k:38,,"[""Malayalam""]",,1072,0.61,True,abstained
loft:nq_128k:39,,"[""David Ben-Gurion""]",,816,0.37,True,abstained
loft:nq_128k:40,,"[""Manchuria""]",,1097,0.64,True,abstained
loft:nq_128k:41,,"[""February 27, 2015"", ""February 27, 2015""]",,816,0.4,True,abstained
loft:nq_128k:42,,"[""produced by Quincy Jones""]",,1109,0.69,True,abstained
loft:nq_128k:43,,"[""Ludacris""]",,835,0.5,True,abstained
loft:nq_128k:44,,"[""Jakkur, Bangalore, India""]",,1102,0.95,True,abstained
loft:nq_128k:45,,"[""condense the steam""]",,819,0.61,True,abstained
loft:nq_128k:46,,"[""metaphase""]",,1125,1.01,True,abstained
loft:nq_128k:47,,"[""coffee"", ""honey"", ""livestock"", ""macadamia nuts"", ""pineapple"", ""sugarcane""]",,1089,0.98,True,abstained
loft:nq_128k:48,,"[""imperial rule""]",,1071,0.53,True,abstained
loft:nq_128k:49,,"["".java""]",,825,0.49,True,abstained
loft:nq_128k:50,,"[""2003""]",,1114,0.69,True,abstained
loft:nq_128k:51,,"[""Coire"", ""Corey"", ""Corie"", ""Correy"", ""Corrie"", ""Cory"", ""Khouri"", ""Kori"", ""Kory""]",,1097,0.77,True,abstained
loft:nq_128k:52,,"[""2%""]",,1085,1.01,True,abstained
loft:nq_128k:53,,"[""Amanda Leighton""]",,1082,0.58,True,abstained
loft:nq_128k:54,,"[""Castleford""]",,821,0.54,True,abstained
