id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: Kenneth P. LaValle Stadium | ID: 809  
TITLE: 2013 America East Men's Lacrosse Tournament | ID: 1209  

Final Answer: 2000",2289,15.87,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,1911,0.55,True,abstained
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678  
TITLE: Battle Sheep | ID: 702  

Final Answer: Nothing can be concluded about Battle Sheep, and no comparison date is available. Thus, the query cannot be answered with certainty from the provided documents.",2230,13.03,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: Eli Roth | ID: 727  
TITLE: The Man with the Iron Fists | ID: 818  

Final Answer: NOTHING RELEVANT",2917,28.09,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]","TITLE: Herbert Matthews | ID: 1047  
Final Answer:",2140,9.67,True,structured_complete
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]","TITLE: 1999 Galtür avalanche | ID: 1050  
TITLE: Rigopiano avalanche | ID: 1050  

- The 1999 Galtür avalanche happened first.  

Final Answer: The 1999 Galtür avalanche happened first.",2155,11.25,True,structured_complete
loft:hotpotqa_128k:15,,"[""England""]","TITLE: Nike Hypervenom | ID: 413  
Final Answer: None of the international football teams can be identified from the provided information.",2396,15.07,True,structured_complete
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]","TITLE: Morgan Llywelyn | ID: 556  
TITLE: Robert Jordan | ID: NOT FOUND  

Final Answer: Cannot be determined",1905,6.41,True,structured_complete
loft:hotpotqa_128k:20,,"[""Cambridge University""]","TITLE: Edmund Sharpe | ID: 399  
TITLE: Governor's House, Knutsford | ID: 711  

Final Answer: Cambridge University",2479,7.31,True,structured_complete
loft:hotpotqa_128k:21,,"[""25 million copies""]","TITLE: BioShock (series) | ID: 995  
Final Answer: 25 million",2730,16.11,True,structured_complete
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]","TITLE: Nick Bernardone | ID: 351  
TITLE: Unbreakable Kimmy Schmidt | ID: 451  

Final Answer: Ellie Kemper",2419,17.06,True,structured_complete
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]","TITLE: Roland R-8  
ID: 773  

Final Answer: Roland R-8",2008,5.36,True,structured_complete
loft:hotpotqa_128k:24,,"[""The Vanishing""]","TITLE: The Vanishing (1988 film) | ID: 255
TITLE: The Golden Egg | ID: 1119

Final Answer: NOTHING RELEVANT",2633,20.34,True,structured_complete
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]","TITLE: Nova Southeastern Sharks baseball | ID: 621  
TITLE: Mike Fiers | ID: 1086  

Final Answer: None of the players mentioned played for all three teams (Nova Southeastern Sharks, Milwaukee Brewers, and Houston Astros). Mike Fiers played for the Milwaukee Brewers and Houston Astros, but there is no information confirming his connection to the Nova Southeastern Sharks. Therefore, the query cannot be answered with the given information.",2387,16.68,True,structured_complete
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]","TITLE: Johnny Pemberton | ID: 32  
TITLE: Superstore (TV series) | ID: 497  

Final Answer: Justin Spitzer",2350,17.2,True,structured_complete
loft:hotpotqa_128k:28,,"[""no""]","TITLE: Götterdämmerung | ID: 522  
TITLE: Dafne | ID: 622  

- Dafne is considered an opera.  
- Götterdämmerung is not mentioned in the passage.  

Final Answer: No, only Dafne is considered an opera based on the provided information. Götterdämmerung is not addressed.",2543,20.74,True,structured_complete
loft:hotpotqa_128k:29,,"[""Rome""]","TITLE: Tosca (1956 film) | ID: 437  
TITLE: Franco Corelli | ID: 1107  

List:  
- Rome

Final Answer: Rome",2521,20.34,True,structured_complete
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,1600,0.48,True,abstained
loft:hotpotqa_128k:33,,"[""world wushu tournament""]","TITLE: Wing Chun (film)  
ID: 469  
TITLE: Donnie Yen  
ID: 925  

Final Answer: Donnie Yen",2098,10.31,True,structured_complete
loft:hotpotqa_128k:34,,"[""Turkey""]","TITLE: Column of the Goths | ID: 1008  
TITLE: Gül Mosque | ID: Not present in the provided documents  

Final Answer: nothing",2020,7.11,True,structured_complete
loft:hotpotqa_128k:37,,"[""Afro-Russian""]","TITLE: Jean Sagbo | ID: 107  
TITLE: Afro-Russian | ID: 999  

Final Answer: Afro-Russian",2068,7.88,True,structured_complete
loft:hotpotqa_128k:39,,"[""8 November 1978""]","TITLE: Farshid Karimi | ID: 486  
Final Answer: nothing relevant",2076,6.38,True,structured_complete
loft:hotpotqa_128k:41,,"[""genus""]","TITLE: Phaedranassa | ID: 942  
TITLE: Mitella | ID: 981  

- Phaedranassa: genus  
- Mitella: no information available  

Final Answer: - Phaedranassa: genus - Mitella: no information available",2343,14.88,True,structured_complete
loft:hotpotqa_128k:44,,"[""Jamnagar""]","TITLE: Mata no Madh | ID: 535  
TITLE: Poonamben Maadam | ID: 584  

Final Answer: India",2780,7.62,True,structured_complete
loft:hotpotqa_128k:48,,"[""photographer""]","TITLE: Howell Conant  
ID: 651  

Final Answer: fashion photographer",1775,3.39,True,structured_complete
