id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:nq_128k:0,,"[""the following day""]","TITLE: WWE Raw | ID: 583  
Final Answer: The documents do not specify the exact time when Monday Night Raw comes on Hulu. They only state that episodes are available the following day in a condensed 90-minute version.",8920,7.4,True,structured_complete
loft:nq_128k:1,,"[""Spain"", ""Taíno"", ""indigenous Taíno people""]","TITLE: Puerto Rico | ID: 135  
Final Answer: Spain",8470,8.98,True,structured_complete
loft:nq_128k:2,,"[""September 13, 2012""]","TITLE: Glee (season 4) | ID: 252  
Final Answer: September 13, 2012",8938,3.3,True,structured_complete
loft:nq_128k:3,,"[""Haliaeetus""]","TITLE: Bald eagle  
ID: 283  
Final Answer: Haliaeetus",8777,2.06,True,structured_complete
loft:nq_128k:4,,"[""Kobol's Last Gleaming""]",,8528,1.37,True,abstained
loft:nq_128k:5,,"[""Nala""]",,8040,1.08,True,abstained
loft:nq_128k:6,,"[""Christopher Lloyd""]","TITLE: Over the Garden Wall | ID: 270  
Final Answer: Christopher Lloyd",8904,2.79,True,structured_complete
loft:nq_128k:7,,"[""Charlotte of Mecklenburg-Strelitz""]","TITLE: Christmas tree  
ID: 808  

Final Answer: George III's German-born wife, Charlotte of Mecklenburg-Strelitz, introduced a Christmas tree at a party she gave for children in 1800.",8981,3.27,True,structured_complete
loft:nq_128k:8,,"[""Glenn Close""]","TITLE: 101 Dalmatians (1996 film) | ID: 490  
Final Answer: Glenn Close",8390,4.04,True,structured_complete
loft:nq_128k:9,,"[""the Ramones""]","TITLE: I Wanna Be Sedated | ID: 635  
TITLE: Jack Lord | ID: 125  

Final Answer: the Ramones",9258,8.39,True,structured_complete
loft:nq_128k:10,,"[""at least seven"", ""at least seven players"", ""seven""]","TITLE: Eligible receiver | ID: 64  
Final Answer: 7",8821,4.17,True,structured_complete
loft:nq_128k:11,,"[""September 1972""]","TITLE: The Waltons | ID: 79  
Final Answer: September 1972",8382,5.24,True,structured_complete
loft:nq_128k:12,,"[""Hook""]","TITLE: Emma Swan | ID: 731  
Final Answer: Hook",8845,5.23,True,structured_complete
loft:nq_128k:13,,"[""2011""]",,8599,1.22,True,abstained
loft:nq_128k:14,,"[""the summit of Cadillac Mountain""]",,8460,1.63,True,abstained
loft:nq_128k:15,,"[""Indian government""]","TITLE: Ministry of Corporate Affairs | ID: 354  
Final Answer: The authority or governing body of MCA is the Ministry of Corporate Affairs, which is an Indian government ministry.",9150,5.88,True,structured_complete
loft:nq_128k:16,,"[""the primal rib""]","TITLE: Standing rib roast | ID: 408  
Prime rib comes from the primal rib section of a cow, specifically ribs six through 12.

Final Answer: primal rib section of a cow, specifically ribs six through 12",8420,3.48,True,structured_complete
loft:nq_128k:17,,"[""Ledger""]","TITLE: Heath Ledger | ID: 48  
Final Answer: Heath Ledger",8913,2.69,True,structured_complete
loft:nq_128k:18,,"[""Gravity"", ""Gravity, or gravitation""]","TITLE: Gravity | ID: 132  
Common name for gravitational force: gravity

Final Answer: gravity",8956,8.65,True,structured_complete
loft:nq_128k:19,,"[""The Lykan Hypersport""]","TITLE: Lykan HyperSport | ID: 158

Final Answer: Lykan HyperSport | 158",9255,9.31,True,structured_complete
loft:nq_128k:20,,"[""Jack Lord"", ""John Joseph Patrick Ryan""]","TITLE: Jack Lord | ID: 125  
Final Answer: Jack Lord",8289,2.86,True,structured_complete
loft:nq_128k:21,,"[""non-ferrous""]","TITLE: Non-ferrous metal | ID: 39  
Final Answer: non-ferrous",8186,3.07,True,structured_complete
loft:nq_128k:22,,"[""Sauron""]",,7943,1.66,True,abstained
loft:nq_128k:23,,"[""Akbar the Great"", ""Babur""]","TITLE: Mughal Empire | ID: 875  
Final Answer: ['1526']",8750,3.15,True,structured_complete
loft:nq_128k:24,,"[""24 November 1949""]","TITLE: Hyderabad State (1948–56) | ID: 26  
- Hyderabad became part of India on 24 November 1949.

Final Answer: 24 November 1949",9020,6.49,True,structured_complete
loft:nq_128k:25,,"[""Nepal""]","TITLE: Vikram Samvat  
ID: 760  

Final Answer: Nepal",8803,2.55,True,structured_complete
loft:nq_128k:26,,"[""Rocky""]",,8588,1.2,True,abstained
loft:nq_128k:27,,"[""cell nucleus"", ""in the cell nucleus""]","TITLE: DNA replication | ID: 777  
Final Answer: NOTHING RELEVANT",8952,7.25,True,structured_complete
loft:nq_128k:28,,"[""Richard Parker""]","TITLE: Life of Pi | ID: 206  
[""Richard Parker""]

Final Answer: Richard Parker",8757,4.24,True,structured_complete
loft:nq_128k:29,,"[""Geoffrey Dyson Palmer"", ""Geoffrey Dyson Palmer, OBE""]",,8464,1.64,True,abstained
