id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:qampari_128k:0,,"[""2018 Kentucky Bank Tennis Championships – Men's Singles"", ""2018 Kunming Open – Men's Doubles"", ""2018 Stockton Challenger – Men's Singles"", ""2019 Burnie International – Men's Doubles"", ""2019 Launceston Tennis International – Men's Singles""]","TITLE: 2019 Launceston Tennis International – Men's Singles | ID: 98  
[""2019 Launceston Tennis International – Men's Singles""]

Final Answer: [""2019 Launceston Tennis International – Men's Singles""]",10041,4.8,True,structured_complete
loft:qampari_128k:1,,"[""Dead Heavens"", ""Gorilla Biscuits"", ""Quicksand"", ""Rival Schools"", ""Walking Concert""]","TITLE: Quicksand (American band) | ID: 752  
Final Answer: [""Quicksand (American band)""]",10024,2.54,True,structured_complete
loft:qampari_128k:2,,"[""Arabsat-1A"", ""Arabsat-1B"", ""Arabsat-5A"", ""Badr-4"", ""INSAT-2DT""]","TITLE: Arabsat-1A | ID: 446  
TITLE: INSAT-2DT | ID: 747  

Final Answer: [""Arabsat-1A""]",10120,5.07,True,structured_complete
loft:qampari_128k:3,,"[""Diplopedia"", ""RationalWiki"", ""Uncyclopedia"", ""Veropedia"", ""Wiktionary""]","TITLE: Veropedia | ID: 398  
TITLE: Uncyclopedia | ID: 401  

[""Veropedia"", ""Uncyclopedia""]  
Final Answer: [""Veropedia"", ""Uncyclopedia""]",10155,4.77,True,structured_complete
loft:qampari_128k:4,,"[""Chris McCormack"", ""Chrissie Wellington"", ""Helen Jenkins"", ""Magali Messmer"", ""Pete Jacobs""]","TITLE: Pete Jacobs (triathlete) | ID: 592  
[""Pete Jacobs""]  

Final Answer: [""Pete Jacobs""]",10083,3.14,True,structured_complete
loft:qampari_128k:5,,"[""Ammonia"", ""Collins reagent"", ""Dimethylformamide"", ""Ethanol"", ""Sodium azide""]","TITLE: Collins reagent | ID: 216  
List:  
- Collins reagent is a reagent used for oxidizing secondary alcohols to ketones.

Final Answer: [""Collins reagent""]",10077,5.67,True,structured_complete
loft:qampari_128k:6,,"[""Byeongsan Seowon"", ""Dosan Seowon"", ""Oksan Seowon"", ""Seoak Seowon"", ""Sosu Seowon""]",,9687,2.82,True,abstained
loft:qampari_128k:7,,"[""2015 Wimbledon Championships – Boys' Singles"", ""2016 Charlottesville Men's Pro Challenger – singles"", ""2018 BNP Paribas Primrose Bordeaux – singles"", ""2018 JSM Challenger of Champaign–Urbana – singles"", ""2018 Knoxville Challenger – singles""]","TITLE: 2018 BNP Paribas Primrose Bordeaux – Singles | ID: 717  
[""2018 BNP Paribas Primrose Bordeaux – Singles""]

Final Answer: [""2018 BNP Paribas Primrose Bordeaux – Singles""]",10309,6.3,True,structured_complete
loft:qampari_128k:8,,"[""Christian Peter"", ""Howard Barbieri"", ""Jeff Kunkel"", ""Knowshon Moreno"", ""Melanie McGuire""]","TITLE: Jeff Kunkel | ID: 537  
[""Jeff Kunkel""]  

Final Answer: [""Jeff Kunkel""]",10311,7.23,True,structured_complete
loft:qampari_128k:9,,"[""2015 Città di Caltanissetta – singles"", ""2016 Open Città della Disfida – singles"", ""2016 Stockholm Open – doubles"", ""2017 Internationaux de Tennis de Vendée – singles"", ""2017 Internazionali di Tennis del Friuli Venezia Giulia – singles""]","TITLE: 2017 Internationaux de Tennis de Vendée – Singles | ID: 614  
[""2017 Internationaux de Tennis de Vendée – Singles""]  

Final Answer:[""2017 Internationaux de Tennis de Vendée – Singles""]",9483,8.2,True,structured_complete
loft:qampari_128k:10,,"[""Antonio London"", ""Bryan Morris"", ""Dewon Brazelton"", ""Dustin Lynch"", ""Jordan Sheffield""]",,9679,2.33,True,abstained
loft:qampari_128k:11,,"[""Conditional release"", ""Ghost"", ""The Bright Day"", ""The Sale"", ""The Traces of Light""]","TITLE: Conditional Release (film) | ID: 615  
- Hossein Shahabi was responsible for the production of the motion picture ""Conditional Release"".

Final Answer: [""Conditional Release""]",9503,6.05,True,structured_complete
loft:qampari_128k:12,,"[""Ego Ferguson"", ""Jerry Janes"", ""Ron Rivera"", ""Roquan Smith"", ""Will Sutton""]","TITLE: Jerry Janes | ID: 13  
TITLE: Ron Rivera | ID: 413  
TITLE: Devin Bush Jr. | ID: 631  

Final Answer: [""Jerry C. Janes"", ""Ron Rivera""]",10755,15.5,True,structured_complete
loft:qampari_128k:13,,"[""Chamarajendra Wadiyar X"", ""Kanthirava Narasaraja I"", ""Kanthirava Narasaraja II"", ""Krishnaraja Wadiyar II"", ""Krishnaraja Wadiyar III"", ""Mir Ghulam Ali""]","TITLE: Mir Ghulam Ali | ID: 632  
TITLE: Krishnaraja Wadiyar II | ID: 698  

Final Answer: [""Mir Ghulam Ali khan was a senior army commander (Ameer ul Behar) of Mysore."", ""Krishnaraja Wadiyar II was the eighteenth maharaja of the Kingdom of Mysore from 1734 to 1766.""]",10553,9.47,True,structured_complete
loft:qampari_128k:14,,"[""Gourdou-Leseurre GL-812 HY"", ""Gourdou-Leseurre GL-832 HY"", ""Gourdou-Leseurre GL.2"", ""Gourdou-Leseurre GL.30"", ""Gourdou-Leseurre GL.50""]","TITLE: Gourdou-Leseurre GL.30 | ID: 569  
Final Answer: [""Gourdou-Leseurre GL.30""]",10599,11.1,True,structured_complete
loft:qampari_128k:15,,"[""Charles Eastman"", ""Little Crow"", ""Sitting Bull"", ""Spotted Elk"", ""Zitkala-Sa""]",,9675,1.55,True,abstained
loft:qampari_128k:16,,"[""Amy Fote"", ""Connor Walsh"", ""Jun Shuang Huang"", ""Simon Ball"", ""Stanton Welch""]","TITLE: Simon Ball | ID: 590  
Simon Ball is a former American professional ballet dancer who was a principal dancer with the Houston Ballet and the Boston Ballet.

Final Answer: [""Simon Ball""]",10029,2.81,True,structured_complete
loft:qampari_128k:17,,"[""Carlos García Cambón"", ""Gustavo Alfaro"", ""Jorge José Benítez"", ""Mario Fortunato"", ""Miguel Ángel Russo""]",,9687,1.37,True,abstained
loft:qampari_128k:18,,"[""After the Rain"", ""Alice's Adventures in Wonderland"", ""An American in Paris"", ""Carousel"", ""Liturgy""]","TITLE: An American in Paris (ballet) | ID: 743  
Final Answer: [""An American in Paris""]",9348,3.13,True,structured_complete
