id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",,1319,2.41,True,abstained
loft:hotpotqa_128k:1,,"[""Laura's Star""]",,1305,1.66,True,abstained
loft:hotpotqa_128k:2,,"[""in 2000""]",,1331,1.23,True,abstained
loft:hotpotqa_128k:3,,"[""Araminta Ross""]",,1317,1.47,True,abstained
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,1307,1.51,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]",,1333,1.42,True,abstained
loft:hotpotqa_128k:6,,"[""1976""]",,1313,1.5,True,abstained
loft:hotpotqa_128k:7,,"[""Obsession""]",,1307,2.01,True,abstained
loft:hotpotqa_128k:8,,"[""Eli Roth""]",,1355,1.78,True,abstained
loft:hotpotqa_128k:9,,"[""Washington State""]",,1319,1.44,True,abstained
loft:hotpotqa_128k:10,,"[""Love Drunk""]",,1343,1.27,True,abstained
loft:hotpotqa_128k:11,,"[""1940""]",,1347,1.66,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",,1321,1.5,True,abstained
loft:hotpotqa_128k:13,,"[""Ali Qushji""]",,1333,1.95,True,abstained
loft:hotpotqa_128k:14,,"[""December 1974""]",,1319,1.41,True,abstained
loft:hotpotqa_128k:15,,"[""England""]",,1323,1.87,True,abstained
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",,1309,1.46,True,abstained
loft:hotpotqa_128k:17,,"[""Ten Walls""]",,1337,1.49,True,abstained
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]",,1327,1.55,True,abstained
loft:hotpotqa_128k:19,,"[""The Suite Life of Zack & Cody""]",,1311,1.31,True,abstained
loft:hotpotqa_128k:20,,"[""Cambridge University""]",,1319,0.94,True,abstained
loft:hotpotqa_128k:21,,"[""25 million copies""]",,1317,1.54,True,abstained
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]",,1319,1.28,True,abstained
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",,1323,1.07,True,abstained
loft:hotpotqa_128k:24,,"[""The Vanishing""]",,1347,1.02,True,abstained
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]",,1313,0.78,True,abstained
loft:hotpotqa_128k:26,,"[""Scapegoat Mountain""]",,1307,1.01,True,abstained
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]",,1313,1.01,True,abstained
loft:hotpotqa_128k:28,,"[""no""]",,1313,0.99,True,abstained
loft:hotpotqa_128k:29,,"[""Rome""]",,1333,1.1,True,abstained
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,1315,1.18,True,abstained
loft:hotpotqa_128k:31,,"[""Unbreakable""]",,1311,1.35,True,abstained
loft:hotpotqa_128k:32,,"[""directed by Shane Meadows""]",,1313,1.36,True,abstained
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",,1329,1.35,True,abstained
loft:hotpotqa_128k:34,,"[""Turkey""]",,1319,1.38,True,abstained
loft:hotpotqa_128k:35,,"[""Omega SA""]",,1323,1.5,True,abstained
loft:hotpotqa_128k:36,,"[""five""]",,1325,1.93,True,abstained
loft:hotpotqa_128k:37,,"[""Afro-Russian""]",,1335,1.67,True,abstained
loft:hotpotqa_128k:38,,"[""Lawton Chiles""]",,1339,1.11,True,abstained
loft:hotpotqa_128k:39,,"[""8 November 1978""]",,1307,1.02,True,abstained
loft:hotpotqa_128k:40,,"[""Nye County""]",,1311,1.03,True,abstained
loft:hotpotqa_128k:41,,"[""genus""]",,1315,1.1,True,abstained
loft:hotpotqa_128k:42,,"[""yes""]",,1307,0.94,True,abstained
loft:hotpotqa_128k:43,,"[""Shawnee""]",,1319,1.51,True,abstained
loft:hotpotqa_128k:44,,"[""Jamnagar""]",,1305,1.21,True,abstained
loft:hotpotqa_128k:45,,"[""Viscount Cranborne""]",,1347,1.15,True,abstained
loft:hotpotqa_128k:46,,"[""The Most Dangerous Game""]",,1317,0.99,True,abstained
loft:hotpotqa_128k:47,,"[""John M. Dowd""]",,1331,1.05,True,abstained
loft:hotpotqa_128k:48,,"[""photographer""]",,1315,1.21,True,abstained
loft:hotpotqa_128k:49,,"[""eight""]",,1333,1.1,True,abstained
loft:hotpotqa_128k:50,,"[""Philadelphia""]",,1311,1.38,True,abstained
loft:hotpotqa_128k:51,,"[""no""]",,1303,1.38,True,abstained
loft:hotpotqa_128k:52,,"[""yes""]",,1319,1.19,True,abstained
loft:hotpotqa_128k:53,,"[""North End Football Club""]",,1311,1.04,True,abstained
loft:hotpotqa_128k:54,,"[""Mercury Prize""]",,1335,0.88,True,abstained
