id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",,3504,4.98,True,abstained
loft:hotpotqa_128k:1,,"[""Laura's Star""]",,3469,3.48,True,abstained
loft:hotpotqa_128k:2,,"[""in 2000""]",,3534,3.33,True,abstained
loft:hotpotqa_128k:3,,"[""Araminta Ross""]",,3499,3.18,True,abstained
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,3474,2.9,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]",,3539,2.4,True,abstained
loft:hotpotqa_128k:6,,"[""1976""]",,3489,1.95,True,abstained
loft:hotpotqa_128k:7,,"[""Obsession""]",,3474,2.37,True,abstained
loft:hotpotqa_128k:8,,"[""Eli Roth""]",,3594,2.43,True,abstained
loft:hotpotqa_128k:9,,"[""Washington State""]",,3504,2.51,True,abstained
loft:hotpotqa_128k:10,,"[""Love Drunk""]",,3564,2.8,True,abstained
loft:hotpotqa_128k:11,,"[""1940""]",,3574,2.62,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",,3509,2.93,True,abstained
loft:hotpotqa_128k:13,,"[""Ali Qushji""]",,3539,2.22,True,abstained
loft:hotpotqa_128k:14,,"[""December 1974""]",,3504,2.55,True,abstained
loft:hotpotqa_128k:15,,"[""England""]",,3514,3.43,True,abstained
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",,3479,2.47,True,abstained
loft:hotpotqa_128k:17,,"[""Ten Walls""]",,3549,2.34,True,abstained
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]",,3524,3.02,True,abstained
loft:hotpotqa_128k:19,,"[""The Suite Life of Zack & Cody""]",,3484,3.25,True,abstained
loft:hotpotqa_128k:20,,"[""Cambridge University""]",,3504,3.12,True,abstained
loft:hotpotqa_128k:21,,"[""25 million copies""]",,3499,3.18,True,abstained
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]",,3504,3.45,True,abstained
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",,3514,3.91,True,abstained
loft:hotpotqa_128k:24,,"[""The Vanishing""]",,3574,3.2,True,abstained
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]","TITLE: Nova Southeastern Sharks baseball | ID: 621

Final Answer: NONE",3950,14.58,True,structured_complete
loft:hotpotqa_128k:26,,"[""Scapegoat Mountain""]",,3474,4.05,True,abstained
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]",,3489,4.43,True,abstained
loft:hotpotqa_128k:28,,"[""no""]","TITLE: Dafne | ID: 622  
- Dafne is considered an opera.  
- Götterdämmerung is not mentioned in the passage.  

Final Answer: [Dafne is considered an opera, Götterdämmerung is not mentioned in the passage]",4068,23.21,True,structured_complete
loft:hotpotqa_128k:29,,"[""Rome""]",,3539,3.0,True,abstained
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,3494,3.66,True,abstained
loft:hotpotqa_128k:31,,"[""Unbreakable""]",,3484,5.08,True,abstained
loft:hotpotqa_128k:32,,"[""directed by Shane Meadows""]",,3489,4.64,True,abstained
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",,3529,3.41,True,abstained
loft:hotpotqa_128k:34,,"[""Turkey""]",,3504,3.38,True,abstained
loft:hotpotqa_128k:35,,"[""Omega SA""]",,3514,2.19,True,abstained
loft:hotpotqa_128k:36,,"[""five""]",,3519,3.66,True,abstained
loft:hotpotqa_128k:37,,"[""Afro-Russian""]",,3544,4.3,True,abstained
loft:hotpotqa_128k:38,,"[""Lawton Chiles""]",,3554,3.14,True,abstained
loft:hotpotqa_128k:39,,"[""8 November 1978""]",,3474,2.86,True,abstained
loft:hotpotqa_128k:40,,"[""Nye County""]",,3484,2.61,True,abstained
loft:hotpotqa_128k:41,,"[""genus""]",,3494,3.33,True,abstained
loft:hotpotqa_128k:42,,"[""yes""]",,3474,3.57,True,abstained
loft:hotpotqa_128k:43,,"[""Shawnee""]",,3504,2.47,True,abstained
loft:hotpotqa_128k:44,,"[""Jamnagar""]",,3469,2.23,True,abstained
loft:hotpotqa_128k:45,,"[""Viscount Cranborne""]",,3574,1.53,True,abstained
loft:hotpotqa_128k:46,,"[""The Most Dangerous Game""]",,3499,2.81,True,abstained
loft:hotpotqa_128k:47,,"[""John M. Dowd""]",,3534,3.34,True,abstained
loft:hotpotqa_128k:48,,"[""photographer""]",,3494,3.29,True,abstained
loft:hotpotqa_128k:49,,"[""eight""]",,3539,3.84,True,abstained
loft:hotpotqa_128k:50,,"[""Philadelphia""]",,3484,3.19,True,abstained
loft:hotpotqa_128k:51,,"[""no""]",,3464,2.72,True,abstained
loft:hotpotqa_128k:52,,"[""yes""]",,3504,3.3,True,abstained
loft:hotpotqa_128k:53,,"[""North End Football Club""]",,3484,3.2,True,abstained
loft:hotpotqa_128k:54,,"[""Mercury Prize""]",,3544,3.42,True,abstained
