id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:0,,"[""Dan Bilzerian""]",Dan Bilzerian,7639,3.26,True,final_called
loft:hotpotqa_128k:1,,"[""Laura's Star""]",Laura's Star,12728,4.56,True,final_called
loft:hotpotqa_128k:2,,"[""in 2000""]",,39517,10.19,False,max_steps
loft:hotpotqa_128k:3,,"[""Araminta Ross""]",Harriet Tubman,7676,2.85,True,final_called
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",,15569,5.7,True,abstained
loft:hotpotqa_128k:5,,"[""Adolfo Rodríguez Saá""]",Adolfo Rodríguez Saá,7617,3.24,True,final_called
loft:hotpotqa_128k:6,,"[""1976""]",1976,18744,5.24,True,final_called
loft:hotpotqa_128k:7,,"[""Obsession""]",,36579,7.95,False,max_steps
loft:hotpotqa_128k:8,,"[""Eli Roth""]",,44975,44.32,False,max_steps
loft:hotpotqa_128k:9,,"[""Washington State""]",Washington State Cougars,15485,4.12,True,final_called
loft:hotpotqa_128k:10,,"[""Love Drunk""]",Love Drunk,7784,3.14,True,final_called
loft:hotpotqa_128k:11,,"[""1940""]",,7889,4.88,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]",1999 Galtür avalanche,22420,7.66,True,final_called
loft:hotpotqa_128k:13,,"[""Ali Qushji""]",Ali Qushji,12861,3.81,True,final_called
loft:hotpotqa_128k:14,,"[""December 1974""]",December 1974,7620,2.83,True,final_called
loft:hotpotqa_128k:15,,"[""England""]",French national football team,17492,10.0,True,final_called
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]",Robert Jordan,9862,3.58,True,final_called
loft:hotpotqa_128k:17,,"[""Ten Walls""]",Ten Walls,7822,3.12,True,final_called
loft:hotpotqa_128k:18,,"[""Caesars Palace Grand Prix""]",Caesars Palace Grand Prix,7694,2.7,True,final_called
loft:hotpotqa_128k:19,,"[""The Suite Life of Zack & Cody""]",The Suite Life of Zack & Cody,10676,3.98,True,final_called
loft:hotpotqa_128k:20,,"[""Cambridge University""]",,37537,8.56,False,max_steps
loft:hotpotqa_128k:21,,"[""25 million copies""]",25,7524,2.69,True,final_called
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]",,37664,8.75,False,max_steps
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]",Roland R-8,7532,2.8,True,final_called
loft:hotpotqa_128k:24,,"[""The Vanishing""]",,41596,35.12,False,max_steps
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]",,5660,5.23,True,abstained
loft:hotpotqa_128k:26,,"[""Scapegoat Mountain""]",Scapegoat Mountain,12187,4.03,True,final_called
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]",Superstore,7530,2.87,True,final_called
loft:hotpotqa_128k:28,,"[""no""]","Yes, both Götterdämmerung and Dafne are considered operas.",20333,8.38,True,final_called
loft:hotpotqa_128k:29,,"[""Rome""]",New York City,7665,2.4,True,final_called
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,38173,9.98,False,max_steps
loft:hotpotqa_128k:31,,"[""Unbreakable""]",Unbreakable,7707,2.64,True,final_called
loft:hotpotqa_128k:32,,"[""directed by Shane Meadows""]",Shane Meadows,7838,2.77,True,final_called
loft:hotpotqa_128k:33,,"[""world wushu tournament""]",Donnie Yen,7576,2.84,True,final_called
loft:hotpotqa_128k:34,,"[""Turkey""]",Istanbul,7609,2.19,True,final_called
loft:hotpotqa_128k:35,,"[""Omega SA""]",Omega SA,7689,2.48,True,final_called
loft:hotpotqa_128k:36,,"[""five""]",five,9966,2.64,True,final_called
loft:hotpotqa_128k:37,,"[""Afro-Russian""]",Beninese,7744,3.23,True,final_called
loft:hotpotqa_128k:38,,"[""Lawton Chiles""]",Lawton Chiles,8064,3.33,True,final_called
loft:hotpotqa_128k:39,,"[""8 November 1978""]",,5609,3.8,True,abstained
loft:hotpotqa_128k:40,,"[""Nye County""]",,7555,4.07,True,abstained
loft:hotpotqa_128k:41,,"[""genus""]",genera,7476,2.28,True,final_called
loft:hotpotqa_128k:42,,"[""yes""]",No,8510,4.25,True,final_called
loft:hotpotqa_128k:43,,"[""Shawnee""]",Shawnee,21921,5.57,True,final_called
loft:hotpotqa_128k:44,,"[""Jamnagar""]",India,25829,6.83,True,final_called
loft:hotpotqa_128k:45,,"[""Viscount Cranborne""]",Viscount Cranborne,19492,8.13,True,final_called
loft:hotpotqa_128k:46,,"[""The Most Dangerous Game""]",The Most Dangerous Game,7654,3.14,True,final_called
loft:hotpotqa_128k:47,,"[""John M. Dowd""]",John M. Dowd,7748,3.0,True,final_called
loft:hotpotqa_128k:48,,"[""photographer""]",,38603,7.85,False,max_steps
loft:hotpotqa_128k:49,,"[""eight""]",8,36262,9.14,True,final_called
loft:hotpotqa_128k:50,,"[""Philadelphia""]",Hollywood,12832,4.36,True,final_called
loft:hotpotqa_128k:51,,"[""no""]",Yes,25116,7.27,True,final_called
loft:hotpotqa_128k:52,,"[""yes""]",,29669,9.72,False,ungrounded_final
loft:hotpotqa_128k:53,,"[""North End Football Club""]",Football League,7805,2.49,True,final_called
loft:hotpotqa_128k:54,,"[""Mercury Prize""]",The Mercury Prize,7765,2.44,True,final_called
