id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:hotpotqa_128k:2,,"[""in 2000""]","TITLE: Kenneth P. LaValle Stadium | ID: 809  
TITLE: 2013 America East Men's Lacrosse Tournament | ID: 1209  

Final Answer: 2000",4014,14.96,True,structured_complete
loft:hotpotqa_128k:4,,"[""Parliamentarians (\""Roundheads\"") and Royalists (\""Cavaliers\"")""]",Final Answer:,3467,4.42,True,structured_complete
loft:hotpotqa_128k:7,,"[""Obsession""]","TITLE: Obsession (board game) | ID: 678  
TITLE: Battle Sheep | ID: 702  

Final Answer: Nothing can be concluded about Battle Sheep, and no comparison date is available. Thus, the query cannot be answered with certainty from the provided documents.",3949,13.66,True,structured_complete
loft:hotpotqa_128k:8,,"[""Eli Roth""]","TITLE: Eli Roth | ID: 727  
TITLE: The Man with the Iron Fists | ID: 818  

Final Answer: NOTHING RELEVANT",4602,26.95,True,structured_complete
loft:hotpotqa_128k:11,,"[""1940""]",,2968,1.02,True,abstained
loft:hotpotqa_128k:12,,"[""The Galtür avalanche""]","TITLE: 1999 Galtür avalanche | ID: 967  
TITLE: Rigopiano avalanche | ID: 1050  

- The 1999 Galtür avalanche happened first.  

Final Answer: The 1999 Galtür avalanche happened first.",3887,11.88,True,structured_complete
loft:hotpotqa_128k:15,,"[""England""]","TITLE: Nike Hypervenom | ID: 413  
Final Answer: England, France, Poland, Argentina, Uruguay, Belgium, Ireland, Brazil",4076,15.75,True,structured_complete
loft:hotpotqa_128k:16,,"[""Morgan Llywelyn""]","TITLE: Morgan Llywelyn | ID: 556  
TITLE: Robert Jordan | ID: NOT FOUND  

Final Answer: cannot be determined",3566,6.78,True,structured_complete
loft:hotpotqa_128k:20,,"[""Cambridge University""]","TITLE: Governor's House, Knutsford | ID: 711  
Final Answer: nothing relevant",3576,4.93,True,structured_complete
loft:hotpotqa_128k:21,,"[""25 million copies""]","TITLE: Big Daddy (BioShock) | ID: 527  
Final Answer: NOTHING RELEVANT",3272,5.1,True,structured_complete
loft:hotpotqa_128k:22,,"[""Ellie Kemper""]","TITLE: Unbreakable Kimmy Schmidt | ID: 451  
Final Answer: Ellie Kemper",3709,8.93,True,structured_complete
loft:hotpotqa_128k:23,,"[""The R-8 Human Rhythm Composer""]","TITLE: Roland R-8  
ID: 773  

Final Answer: Roland R-8",3617,6.0,True,structured_complete
loft:hotpotqa_128k:24,,"[""The Vanishing""]","TITLE: The Vanishing (1988 film) | ID: 255

Final Answer: NOTHING RELEVANT",3855,11.33,True,structured_complete
loft:hotpotqa_128k:25,,"[""Michael Bruce Fiers""]","TITLE: Nova Southeastern Sharks baseball | ID: 621  
TITLE: Fiers | ID: 1086  

Final Answer: None",3926,13.92,True,structured_complete
loft:hotpotqa_128k:27,,"[""Justin Spitzer""]","TITLE: Superstore | ID: 32  
Final Answer: Nothing relevant",3326,6.27,True,structured_complete
loft:hotpotqa_128k:28,,"[""no""]","TITLE: Götterdämmerung | ID: 522

Final Answer: Only Götterdämmerung is confirmed as an opera. Dafne is not mentioned in the documents.",3805,10.68,True,structured_complete
loft:hotpotqa_128k:29,,"[""Rome""]","TITLE: Tosca (1956 film) | ID: 437  
List:  
- Rome  

Final Answer: Rome",3737,9.62,True,structured_complete
loft:hotpotqa_128k:30,,"[""Koninklijke Ahold N.V.""]",,3340,1.2,True,abstained
loft:hotpotqa_128k:33,,"[""world wushu tournament""]","TITLE: Wing Chun (film)  
ID: 469  

Final Answer: None of the provided documents mention any tournament that Yuen Woo-ping won multiple times, so the query cannot be fully answered.",3409,7.77,True,structured_complete
loft:hotpotqa_128k:34,,"[""Turkey""]","TITLE: Column of the Goths | ID: 1008  
TITLE: Gül Mosque | ID: Not present in provided documents  

Final Answer: nothing",3748,9.57,True,structured_complete
loft:hotpotqa_128k:37,,"[""Afro-Russian""]","TITLE: Jean Sagbo | ID: 107  
Final Answer: Afro-Russian",3577,6.17,True,structured_complete
loft:hotpotqa_128k:39,,"[""8 November 1978""]","TITLE: Farshid Karimi | ID: 486  
Final Answer: nothing relevant",3450,8.5,True,structured_complete
loft:hotpotqa_128k:41,,"[""genus""]","TITLE: Mitella | ID: 981  
Final Answer: genus",3713,9.1,True,structured_complete
loft:hotpotqa_128k:44,,"[""Jamnagar""]","TITLE: Poonamben Maadam | ID: 584

Final Answer: India",3608,7.62,True,structured_complete
loft:hotpotqa_128k:48,,"[""photographer""]","TITLE: Howell Conant  
ID: 651  

Final Answer: fashion photographer",3274,5.21,True,structured_complete
loft:hotpotqa_128k:49,,"[""eight""]","TITLE: Karl Kraepelin | ID: 1093  
Final Answer: 8",3672,7.23,True,structured_complete
loft:hotpotqa_128k:51,,"[""no""]","TITLE: Isaac Asimov | ID: 1130  
TITLE: Michael Cunningham | ID: 1164  

Final Answer: No",3935,14.24,True,structured_complete
loft:hotpotqa_128k:52,,"[""yes""]","TITLE: Tonka (film) | ID: 338  
TITLE: Ten Who Dared | ID: 860  

Final Answer: Nothing relevant",4032,14.97,True,structured_complete
loft:hotpotqa_128k:53,,"[""North End Football Club""]","TITLE: Preston North End F.C. | ID: 845  
TITLE: Steve Uzelac | ID: 912  

Final Answer: the Football League",3902,11.28,True,structured_complete
