id,question,answers,prediction,tokens,latency_s,finished,end_reason
loft:musique_128k:0,,"[""Al - Aqsa Mosque""]",,11044,2.42,True,abstained
loft:musique_128k:1,,"[""Oriole Records.""]",,10759,2.28,True,abstained
loft:musique_128k:2,,"[""Sales began worldwide in April 2012""]",,10978,2.55,True,abstained
loft:musique_128k:3,,"[""1952""]",,11096,2.65,True,abstained
loft:musique_128k:4,,"[""Oriole Records.""]","TITLE: Hello, Larry | ID: 39  
Final Answer: NOTHING RELEVANT",11577,7.69,True,structured_complete
loft:musique_128k:5,,"[""1941""]","TITLE: Siddhi Savetsila | ID: 108  
Final Answer:",10848,7.81,True,structured_complete
loft:musique_128k:6,,"[""island Koh Phi Phi""]",Final Answer:,11491,8.2,True,structured_complete
loft:musique_128k:7,,"[""Francisco Guterres""]","TITLE: Indonesia–Timor Leste Commission of Truth and Friendship | ID: 598  
Final Answer: unknown",11989,7.84,True,structured_complete
loft:musique_128k:8,,"[""the country of India""]","TITLE: Hindus | ID: 540  
Final Answer: the country of India",12696,18.21,True,structured_complete
loft:musique_128k:9,,"[""1,400 years""]","TITLE: Zhejiang | ID: 14  
Final Answer: ['1400 years ago']",10715,4.5,True,structured_complete
loft:musique_128k:10,,"[""Rialto Bridge""]",,10387,1.94,True,abstained
loft:musique_128k:11,,"[""16th - century""]","TITLE: Al gran sole carico d'amore | ID: 526  
Final Answer: NOTHING RELEVANT",11009,7.28,True,structured_complete
loft:musique_128k:12,,"[""Francisco Guterres""]","TITLE: East Timor | ID: 45
TITLE: Indonesia–Timor Leste Commission of Truth and Friendship | ID: 598

Final Answer: Francisco Guterres",12230,14.62,True,structured_complete
loft:musique_128k:13,,"[""Rialto Bridge""]","TITLE: Mandolin | ID: 565

Final Answer: nothing relevant",10886,4.71,True,structured_complete
loft:musique_128k:14,,"[""Toronto Coach Terminal""]","TITLE: Toronto Coach Terminal | ID: 724  
TITLE: A Cosmic Christmas | ID: NOT PRESENT  

Final Answer:",11634,4.46,True,structured_complete
loft:musique_128k:15,,"[""Walter Sabo""]",,10975,2.05,True,abstained
loft:musique_128k:16,,"[""built on 16-bit architectures and offered improved graphics and sound""]",,10760,2.23,True,abstained
loft:musique_128k:17,,"[""built in the 15th century""]","TITLE: Gothic architecture | ID: 776  
Final Answer: NOTHING RELEVANT",11327,6.91,True,structured_complete
loft:musique_128k:18,,"[""June 1941""]",,9833,2.16,True,abstained
loft:musique_128k:19,,"[""New York Yankees""]",,10198,1.83,True,abstained
loft:musique_128k:20,,"[""1952""]",,10359,2.12,True,abstained
loft:musique_128k:21,,"[""Rialto Bridge""]",,10332,2.04,True,abstained
